,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2021-01-02 16:00:00,226.12,230.7,35.56,24.19,2.59
2021-01-02 17:00:00,36.15,36.47,31.46,40.48,1.35
2021-01-02 18:00:00,0.0,0.0,29.03,46.33,1.43
2021-01-02 19:00:00,0.0,0.0,28.17,49.19,1.42
2021-01-02 20:00:00,0.0,0.0,27.49,52.28,1.3
2021-01-02 21:00:00,0.0,0.0,26.77,56.18,1.18
2021-01-02 22:00:00,0.0,0.0,25.76,62.13,1.19
2021-01-02 23:00:00,0.0,0.0,25.09,69.02,1.42
2021-01-03 00:00:00,0.0,0.0,24.65,77.74,1.65
2021-01-03 01:00:00,0.0,0.0,24.2,86.13,1.63
2021-01-03 02:00:00,0.0,0.0,23.75,92.24,1.4
2021-01-03 03:00:00,0.0,0.0,23.39,95.79,1.17
2021-01-03 04:00:00,0.0,0.0,23.13,97.9,1.02
2021-01-03 05:00:00,0.0,0.0,22.9,99.49,0.93
2021-01-03 06:00:00,16.83,16.88,23.28,97.35,1.03
2021-01-03 07:00:00,181.23,181.98,26.14,81.95,2.26
2021-01-03 08:00:00,397.05,398.0,29.77,63.12,2.3
2021-01-03 09:00:00,601.0,601.38,32.77,48.14,1.59
2021-01-03 10:00:00,756.2,756.22,35.01,38.36,0.99
2021-01-03 11:00:00,838.55,839.15,36.35,33.81,1.12
2021-01-03 12:00:00,829.33,832.62,37.26,31.05,1.39
2021-01-03 13:00:00,720.67,763.92,37.72,29.51,1.67
2021-01-03 14:00:00,574.3,629.42,37.7,29.12,1.95
2021-01-03 15:00:00,394.58,434.4,37.15,29.9,2.28
2021-01-03 16:00:00,198.62,214.18,35.95,32.47,2.58
2021-01-03 17:00:00,33.08,33.58,33.07,44.36,1.61
2021-01-03 18:00:00,0.0,0.0,31.04,51.56,1.85
2021-01-03 19:00:00,0.0,0.0,30.28,54.87,2.49
2021-01-03 20:00:00,0.0,0.0,29.34,60.48,2.68
2021-01-03 21:00:00,0.0,0.0,28.49,65.75,2.4
2021-01-03 22:00:00,0.0,0.0,27.79,69.73,1.93
2021-01-03 23:00:00,0.0,0.0,27.11,73.19,1.46
2021-01-04 00:00:00,0.0,0.0,26.52,76.19,1.17
2021-01-04 01:00:00,0.0,0.0,25.98,78.99,1.01
2021-01-04 02:00:00,0.0,0.0,25.52,81.57,0.9
2021-01-04 03:00:00,0.0,0.0,25.13,83.99,0.8
2021-01-04 04:00:00,0.0,0.0,24.8,86.0,0.72
2021-01-04 05:00:00,0.0,0.0,24.54,87.65,0.69
2021-01-04 06:00:00,14.57,14.65,24.85,86.54,0.81
2021-01-04 07:00:00,168.62,170.55,27.14,74.86,1.34
2021-01-04 08:00:00,352.45,355.35,30.7,55.63,0.48
2021-01-04 09:00:00,549.88,552.9,33.3,44.0,1.88
2021-01-04 10:00:00,714.75,717.15,34.78,38.94,2.58
2021-01-04 11:00:00,794.6,795.58,35.92,35.36,3.1
2021-01-04 12:00:00,811.85,815.88,36.72,33.07,3.53
2021-01-04 13:00:00,731.0,744.15,37.05,31.92,3.83
2021-01-04 14:00:00,541.5,610.2,36.91,31.22,4.01
2021-01-04 15:00:00,382.98,424.77,36.33,31.31,4.0
2021-01-04 16:00:00,195.45,212.0,35.16,33.02,3.67
2021-01-04 17:00:00,33.72,34.25,32.16,44.65,1.8
2021-01-04 18:00:00,0.0,0.0,29.79,54.16,1.28
2021-01-04 19:00:00,0.0,0.0,28.98,57.14,1.13
2021-01-04 20:00:00,0.0,0.0,28.52,58.18,0.98
2021-01-04 21:00:00,0.0,0.0,28.44,56.84,0.8
2021-01-04 22:00:00,0.0,0.0,28.58,54.92,0.48
2021-01-04 23:00:00,0.0,0.0,28.37,55.22,0.26
2021-01-05 00:00:00,0.0,0.0,27.57,57.03,0.59
2021-01-05 01:00:00,0.0,0.0,26.6,61.16,0.75
2021-01-05 02:00:00,0.0,0.0,25.74,65.85,0.64
2021-01-05 03:00:00,0.0,0.0,24.97,70.93,0.34
2021-01-05 04:00:00,0.0,0.0,24.2,75.35,0.4
2021-01-05 05:00:00,0.0,0.0,23.13,79.58,0.69
2021-01-05 06:00:00,16.35,15.55,23.1,78.23,0.94
2021-01-05 07:00:00,168.93,172.48,25.29,65.3,1.77
2021-01-05 08:00:00,379.55,394.33,29.02,48.9,1.49
2021-01-05 09:00:00,580.2,598.97,32.78,36.1,1.48
2021-01-05 10:00:00,746.85,752.88,35.21,29.7,1.87
2021-01-05 11:00:00,835.85,838.62,36.78,26.03,2.48
2021-01-05 12:00:00,845.6,856.92,37.73,23.6,3.02
2021-01-05 13:00:00,759.33,790.15,38.1,22.0,3.5
2021-01-05 14:00:00,637.45,651.62,37.9,21.13,3.89
2021-01-05 15:00:00,433.73,455.4,37.15,21.07,4.16
2021-01-05 16:00:00,211.95,228.05,35.71,22.62,3.97
2021-01-05 17:00:00,36.12,36.83,31.79,34.03,2.21
2021-01-05 18:00:00,0.0,0.0,29.17,40.96,2.01
2021-01-05 19:00:00,0.0,0.0,28.1,43.28,1.88
2021-01-05 20:00:00,0.0,0.0,27.2,45.33,1.64
2021-01-05 21:00:00,0.0,0.0,26.51,47.01,1.44
2021-01-05 22:00:00,0.0,0.0,25.91,48.41,1.33
2021-01-05 23:00:00,0.0,0.0,25.25,49.74,1.31
2021-01-06 00:00:00,0.0,0.0,24.34,51.46,1.39
2021-01-06 01:00:00,0.0,0.0,23.35,53.12,1.68
2021-01-06 02:00:00,0.0,0.0,22.34,56.07,2.14
2021-01-06 03:00:00,0.0,0.0,21.26,61.29,2.3
2021-01-06 04:00:00,0.0,0.0,20.26,67.14,1.81
2021-01-06 05:00:00,0.0,0.0,19.53,71.59,1.34
2021-01-06 06:00:00,13.1,13.1,19.59,72.83,1.52
2021-01-06 07:00:00,163.5,163.77,21.75,64.77,2.42
2021-01-06 08:00:00,344.4,344.83,25.38,53.23,2.13
2021-01-06 09:00:00,543.0,543.42,30.18,38.9,2.68
2021-01-06 10:00:00,695.4,695.7,34.19,29.18,3.38
2021-01-06 11:00:00,777.0,777.08,36.23,25.34,3.78
2021-01-06 12:00:00,878.85,879.1,37.46,23.26,4.21
2021-01-06 13:00:00,813.0,813.42,37.81,22.46,4.53
2021-01-06 14:00:00,673.83,674.6,37.46,22.55,4.72
2021-01-06 15:00:00,473.88,474.98,36.65,23.11,4.71
2021-01-06 16:00:00,240.05,244.7,35.22,24.98,4.1
2021-01-06 17:00:00,40.33,40.97,31.6,36.33,2.11
2021-01-06 18:00:00,0.0,0.0,29.19,44.19,1.68
2021-01-06 19:00:00,0.0,0.0,28.12,48.22,1.41
2021-01-06 20:00:00,0.0,0.0,27.28,51.63,1.16
2021-01-06 21:00:00,0.0,0.0,26.76,53.41,1.01
2021-01-06 22:00:00,0.0,0.0,26.44,54.23,0.94
2021-01-06 23:00:00,0.0,0.0,25.65,57.34,0.87
2021-01-07 00:00:00,0.0,0.0,24.21,62.37,0.88
2021-01-07 01:00:00,0.0,0.0,22.88,65.71,0.91
2021-01-07 02:00:00,0.0,0.0,21.88,67.72,0.92
2021-01-07 03:00:00,0.0,0.0,21.09,69.5,0.9
2021-01-07 04:00:00,0.0,0.0,20.64,71.06,0.89
2021-01-07 05:00:00,0.0,0.0,20.16,72.48,1.02
2021-01-07 06:00:00,14.7,14.75,20.15,72.1,1.69
2021-01-07 07:00:00,163.85,172.88,22.03,64.58,2.75
2021-01-07 08:00:00,363.92,394.62,25.59,53.3,2.24
2021-01-07 09:00:00,557.78,598.67,29.71,42.42,2.19
2021-01-07 10:00:00,727.12,751.42,33.81,32.43,3.04
2021-01-07 11:00:00,783.6,833.4,36.06,27.01,3.72
2021-01-07 12:00:00,764.4,816.53,37.28,23.84,4.17
2021-01-07 13:00:00,716.95,750.53,37.76,21.85,4.57
2021-01-07 14:00:00,562.28,613.08,37.63,20.81,4.83
2021-01-07 15:00:00,372.98,419.33,36.95,20.64,4.88
2021-01-07 16:00:00,197.25,208.9,35.52,22.55,4.08
2021-01-07 17:00:00,34.05,34.05,31.33,35.12,1.98
2021-01-07 18:00:00,0.0,0.0,28.78,42.47,1.68
2021-01-07 19:00:00,0.0,0.0,27.76,45.73,1.52
2021-01-07 20:00:00,0.0,0.0,26.9,48.52,1.38
2021-01-07 21:00:00,0.0,0.0,26.21,50.82,1.34
2021-01-07 22:00:00,0.0,0.0,25.29,53.37,1.42
2021-01-07 23:00:00,0.0,0.0,24.31,56.48,1.68
2021-01-08 00:00:00,0.0,0.0,23.33,60.23,2.0
2021-01-08 01:00:00,0.0,0.0,22.33,65.02,2.04
2021-01-08 02:00:00,0.0,0.0,21.37,70.35,1.76
2021-01-08 03:00:00,0.0,0.0,20.59,75.43,1.46
2021-01-08 04:00:00,0.0,0.0,20.08,79.74,1.29
2021-01-08 05:00:00,0.0,0.0,19.78,83.79,1.22
2021-01-08 06:00:00,12.2,12.15,20.19,84.93,1.43
2021-01-08 07:00:00,133.05,134.43,22.64,76.51,2.12
2021-01-08 08:00:00,330.95,334.77,26.43,65.34,1.85
2021-01-08 09:00:00,510.17,527.55,31.2,50.25,2.7
2021-01-08 10:00:00,653.78,686.8,34.14,38.49,3.0
2021-01-08 11:00:00,773.38,779.1,36.14,30.74,3.39
2021-01-08 12:00:00,833.97,849.12,37.45,26.04,3.86
2021-01-08 13:00:00,763.65,785.38,37.98,23.29,4.26
2021-01-08 14:00:00,631.33,650.0,37.83,21.93,4.56
2021-01-08 15:00:00,451.12,459.35,37.08,21.63,4.65
2021-01-08 16:00:00,228.57,236.23,35.63,23.05,4.02
2021-01-08 17:00:00,42.0,42.58,31.58,34.84,2.0
2021-01-08 18:00:00,0.0,0.0,28.9,42.46,1.69
2021-01-08 19:00:00,0.0,0.0,27.68,46.56,1.5
2021-01-08 20:00:00,0.0,0.0,26.64,50.7,1.3
2021-01-08 21:00:00,0.0,0.0,25.77,54.58,1.13
2021-01-08 22:00:00,0.0,0.0,24.99,58.27,1.02
2021-01-08 23:00:00,0.0,0.0,24.23,62.17,1.0
2021-01-09 00:00:00,0.0,0.0,23.55,66.48,0.99
2021-01-09 01:00:00,0.0,0.0,23.03,71.02,0.97
2021-01-09 02:00:00,0.0,0.0,22.67,76.55,0.9
2021-01-09 03:00:00,0.0,0.0,22.48,82.27,0.84
2021-01-09 04:00:00,0.0,0.0,22.5,86.49,0.8
2021-01-09 05:00:00,0.0,0.0,22.59,89.48,0.72
2021-01-09 06:00:00,13.75,13.75,22.93,89.94,0.62
2021-01-09 07:00:00,166.68,166.85,25.32,78.22,1.26
2021-01-09 08:00:00,360.05,360.25,28.87,61.31,1.81
2021-01-09 09:00:00,563.15,563.28,31.85,48.62,1.52
2021-01-09 10:00:00,701.92,701.95,34.22,36.98,0.29
2021-01-09 11:00:00,790.62,791.22,36.32,27.5,1.31
2021-01-09 12:00:00,880.12,881.47,37.42,24.1,2.24
2021-01-09 13:00:00,809.72,819.28,37.82,22.94,2.83
2021-01-09 14:00:00,675.6,683.17,37.66,22.85,3.26
2021-01-09 15:00:00,481.05,488.7,36.94,23.73,3.55
2021-01-09 16:00:00,255.18,260.02,35.62,25.87,3.53
2021-01-09 17:00:00,48.85,49.33,32.1,37.5,1.96
2021-01-09 18:00:00,0.0,0.0,29.65,45.31,1.95
2021-01-09 19:00:00,0.0,0.0,28.66,48.34,2.02
2021-01-09 20:00:00,0.0,0.0,27.6,51.54,1.78
2021-01-09 21:00:00,0.0,0.0,26.6,54.17,1.45
2021-01-09 22:00:00,0.0,0.0,25.74,55.85,1.2
2021-01-09 23:00:00,0.0,0.0,24.95,56.92,1.07
2021-01-10 00:00:00,0.0,0.0,24.12,57.8,1.02
2021-01-10 01:00:00,0.0,0.0,23.16,59.0,1.09
2021-01-10 02:00:00,0.0,0.0,22.13,60.44,1.24
2021-01-10 03:00:00,0.0,0.0,21.2,62.24,1.45
2021-01-10 04:00:00,0.0,0.0,20.37,64.67,1.56
2021-01-10 05:00:00,0.0,0.0,19.65,67.03,1.56
2021-01-10 06:00:00,14.68,14.7,19.6,67.07,1.81
2021-01-10 07:00:00,179.6,179.82,21.62,58.41,2.76
2021-01-10 08:00:00,390.02,390.33,25.0,48.19,2.31
2021-01-10 09:00:00,597.08,597.28,30.15,31.57,2.88
2021-01-10 10:00:00,753.0,753.0,34.31,21.55,3.72
2021-01-10 11:00:00,842.1,843.62,36.12,18.96,3.98
2021-01-10 12:00:00,871.38,874.5,37.23,17.65,4.02
2021-01-10 13:00:00,804.88,809.38,37.61,17.24,3.98
2021-01-10 14:00:00,667.15,667.92,37.43,17.39,3.92
2021-01-10 15:00:00,468.15,468.8,36.68,18.16,3.8
2021-01-10 16:00:00,237.4,237.8,35.26,20.61,3.29
2021-01-10 17:00:00,45.22,45.3,31.01,34.69,1.57
2021-01-10 18:00:00,0.0,0.0,28.57,40.6,1.55
2021-01-10 19:00:00,0.0,0.0,27.64,42.95,1.52
2021-01-10 20:00:00,0.0,0.0,26.81,45.48,1.39
2021-01-10 21:00:00,0.0,0.0,26.13,47.73,1.23
2021-01-10 22:00:00,0.0,0.0,25.56,49.46,1.11
2021-01-10 23:00:00,0.0,0.0,25.05,50.86,1.02
2021-01-11 00:00:00,0.0,0.0,24.49,52.52,0.98
2021-01-11 01:00:00,0.0,0.0,23.75,54.93,0.96
2021-01-11 02:00:00,0.0,0.0,22.89,57.56,0.97
2021-01-11 03:00:00,0.0,0.0,22.06,60.18,1.01
2021-01-11 04:00:00,0.0,0.0,21.32,62.61,1.08
2021-01-11 05:00:00,0.0,0.0,20.66,65.16,1.1
2021-01-11 06:00:00,13.52,13.65,20.7,65.82,1.24
2021-01-11 07:00:00,166.77,168.95,23.13,56.69,2.44
2021-01-11 08:00:00,369.25,373.2,26.64,47.05,2.09
2021-01-11 09:00:00,572.7,576.88,31.5,32.46,2.17
2021-01-11 10:00:00,728.6,732.95,34.46,24.67,2.22
2021-01-11 11:00:00,787.88,820.38,36.12,20.8,2.42
2021-01-11 12:00:00,780.58,856.4,37.05,18.68,2.69
2021-01-11 13:00:00,637.88,790.4,37.42,17.67,2.91
2021-01-11 14:00:00,538.03,652.22,37.23,17.42,3.08
2021-01-11 15:00:00,377.15,461.75,36.49,17.9,3.21
2021-01-11 16:00:00,175.88,234.15,35.04,19.86,3.05
2021-01-11 17:00:00,37.0,42.4,31.13,32.47,1.63
2021-01-11 18:00:00,0.0,0.0,28.7,37.45,1.75
2021-01-11 19:00:00,0.0,0.0,27.76,38.97,1.86
2021-01-11 20:00:00,0.0,0.0,26.85,41.28,1.75
2021-01-11 21:00:00,0.0,0.0,26.04,43.69,1.54
2021-01-11 22:00:00,0.0,0.0,25.36,45.83,1.32
2021-01-11 23:00:00,0.0,0.0,24.84,47.32,1.17
2021-01-12 00:00:00,0.0,0.0,24.56,47.58,1.08
2021-01-12 01:00:00,0.0,0.0,24.5,46.65,1.04
2021-01-12 02:00:00,0.0,0.0,24.53,45.37,0.99
2021-01-12 03:00:00,0.0,0.0,24.33,44.11,0.92
2021-01-12 04:00:00,0.0,0.0,23.59,45.91,0.89
2021-01-12 05:00:00,0.0,0.0,22.38,49.76,0.93
2021-01-12 06:00:00,13.0,13.05,21.55,53.98,1.0
2021-01-12 07:00:00,162.93,164.4,23.78,42.78,2.27
2021-01-12 08:00:00,350.33,352.02,26.66,36.29,2.06
2021-01-12 09:00:00,556.58,557.58,31.15,26.03,2.07
2021-01-12 10:00:00,719.8,719.83,34.97,19.34,2.59
2021-01-12 11:00:00,818.72,819.0,36.44,17.33,3.06
2021-01-12 12:00:00,888.53,888.75,37.18,16.52,3.36
2021-01-12 13:00:00,824.65,827.65,37.39,16.34,3.56
2021-01-12 14:00:00,688.17,688.38,37.11,16.58,3.67
2021-01-12 15:00:00,488.35,488.65,36.29,17.34,3.76
2021-01-12 16:00:00,255.38,255.77,34.83,19.05,3.59
2021-01-12 17:00:00,50.55,50.65,30.8,30.26,1.91
2021-01-12 18:00:00,0.0,0.0,28.14,36.13,1.94
2021-01-12 19:00:00,0.0,0.0,27.13,37.93,2.01
2021-01-12 20:00:00,0.0,0.0,26.2,40.1,1.85
2021-01-12 21:00:00,0.0,0.0,25.37,42.27,1.62
2021-01-12 22:00:00,0.0,0.0,24.66,43.99,1.43
2021-01-12 23:00:00,0.0,0.0,23.97,45.31,1.36
2021-01-13 00:00:00,0.0,0.0,23.15,46.47,1.46
2021-01-13 01:00:00,0.0,0.0,22.23,47.52,1.78
2021-01-13 02:00:00,0.0,0.0,21.32,48.93,2.32
2021-01-13 03:00:00,0.0,0.0,20.28,51.58,2.89
2021-01-13 04:00:00,0.0,0.0,19.18,55.67,2.87
2021-01-13 05:00:00,0.0,0.0,18.26,59.98,2.76
2021-01-13 06:00:00,13.6,13.6,17.77,63.21,3.02
2021-01-13 07:00:00,169.35,169.5,18.98,60.01,3.1
2021-01-13 08:00:00,375.5,375.73,22.28,49.29,2.68
2021-01-13 09:00:00,578.83,579.03,26.8,33.65,2.82
2021-01-13 10:00:00,737.17,737.38,31.4,21.33,3.25
2021-01-13 11:00:00,828.92,829.67,34.64,15.01,3.45
2021-01-13 12:00:00,884.62,885.72,35.89,13.59,3.2
2021-01-13 13:00:00,789.92,824.8,36.38,13.0,3.07
2021-01-13 14:00:00,645.9,691.65,36.29,12.9,3.08
2021-01-13 15:00:00,467.5,498.75,35.58,13.33,3.17
2021-01-13 16:00:00,254.15,267.62,34.12,15.2,2.89
2021-01-13 17:00:00,52.45,53.2,29.41,28.65,1.61
2021-01-13 18:00:00,0.0,0.0,26.67,32.47,1.88
2021-01-13 19:00:00,0.0,0.0,25.62,33.53,2.03
2021-01-13 20:00:00,0.0,0.0,24.67,35.25,1.95
2021-01-13 21:00:00,0.0,0.0,23.85,36.92,1.76
2021-01-13 22:00:00,0.0,0.0,23.13,38.32,1.61
2021-01-13 23:00:00,0.0,0.0,22.48,39.38,1.55
2021-01-14 00:00:00,0.0,0.0,21.77,40.13,1.64
2021-01-14 01:00:00,0.0,0.0,20.99,40.85,1.95
2021-01-14 02:00:00,0.0,0.0,20.12,42.48,2.46
2021-01-14 03:00:00,0.0,0.0,19.01,45.88,2.96
2021-01-14 04:00:00,0.0,0.0,17.71,50.97,3.0
2021-01-14 05:00:00,0.0,0.0,16.56,56.45,2.76
2021-01-14 06:00:00,15.32,15.35,16.04,60.04,3.07
2021-01-14 07:00:00,193.02,193.3,17.74,55.66,3.47
2021-01-14 08:00:00,424.02,424.42,21.83,43.27,3.14
2021-01-14 09:00:00,642.03,642.22,26.77,28.66,3.41
2021-01-14 10:00:00,806.88,808.6,31.61,17.22,4.01
2021-01-14 11:00:00,901.08,901.53,34.66,11.91,4.18
2021-01-14 12:00:00,932.17,932.38,35.74,10.91,3.89
2021-01-14 13:00:00,865.3,865.65,36.11,10.57,3.65
2021-01-14 14:00:00,724.62,725.35,35.94,10.56,3.52
2021-01-14 15:00:00,520.78,521.7,35.21,10.96,3.5
2021-01-14 16:00:00,279.12,279.85,33.56,13.39,2.99
2021-01-14 17:00:00,58.45,58.62,28.49,26.14,1.76
2021-01-14 18:00:00,0.0,0.0,25.73,29.66,2.01
2021-01-14 19:00:00,0.0,0.0,24.61,30.66,2.13
2021-01-14 20:00:00,0.0,0.0,23.58,32.15,2.03
2021-01-14 21:00:00,0.0,0.0,22.65,33.78,1.82
2021-01-14 22:00:00,0.0,0.0,21.89,35.31,1.64
2021-01-14 23:00:00,0.0,0.0,21.25,36.46,1.55
2021-01-15 00:00:00,0.0,0.0,20.58,37.51,1.58
2021-01-15 01:00:00,0.0,0.0,19.79,38.68,1.72
2021-01-15 02:00:00,0.0,0.0,18.98,40.53,2.02
2021-01-15 03:00:00,0.0,0.0,18.1,43.82,2.43
2021-01-15 04:00:00,0.0,0.0,17.21,48.71,2.71
2021-01-15 05:00:00,0.0,0.0,16.33,54.78,2.6
2021-01-15 06:00:00,14.25,14.27,16.17,58.31,2.89
2021-01-15 07:00:00,188.2,188.38,18.21,53.71,3.64
2021-01-15 08:00:00,408.1,408.38,22.1,44.5,3.2
2021-01-15 09:00:00,626.83,627.1,27.41,30.05,3.63
2021-01-15 10:00:00,793.25,793.4,32.24,18.78,4.12
2021-01-15 11:00:00,889.2,889.2,34.84,14.63,4.12
2021-01-15 12:00:00,923.4,923.42,35.96,13.44,3.97
2021-01-15 13:00:00,859.3,859.35,36.34,12.81,3.89
2021-01-15 14:00:00,716.35,716.42,36.17,12.63,3.9
2021-01-15 15:00:00,511.3,511.52,35.38,13.0,3.97
2021-01-15 16:00:00,270.77,271.15,33.8,14.71,3.63
2021-01-15 17:00:00,56.28,56.4,29.02,26.28,1.98
2021-01-15 18:00:00,0.0,0.0,26.12,31.29,2.13
2021-01-15 19:00:00,0.0,0.0,25.01,32.76,2.2
2021-01-15 20:00:00,0.0,0.0,24.0,34.39,2.05
2021-01-15 21:00:00,0.0,0.0,23.08,35.85,1.85
2021-01-15 22:00:00,0.0,0.0,22.29,36.89,1.7
2021-01-15 23:00:00,0.0,0.0,21.57,37.37,1.69
2021-01-16 00:00:00,0.0,0.0,20.77,37.94,1.87
2021-01-16 01:00:00,0.0,0.0,19.93,39.05,2.27
2021-01-16 02:00:00,0.0,0.0,18.97,41.37,2.81
2021-01-16 03:00:00,0.0,0.0,17.83,45.54,3.13
2021-01-16 04:00:00,0.0,0.0,16.7,50.85,3.1
2021-01-16 05:00:00,0.0,0.0,15.73,56.32,3.11
2021-01-16 06:00:00,13.05,13.32,15.2,60.42,3.47
2021-01-16 07:00:00,166.15,171.65,16.82,56.01,3.78
2021-01-16 08:00:00,379.2,401.55,20.76,44.0,3.49
2021-01-16 09:00:00,592.28,617.9,25.83,28.2,3.77
2021-01-16 10:00:00,762.42,779.47,30.62,17.51,4.47
2021-01-16 11:00:00,844.95,869.5,33.94,11.84,4.55
2021-01-16 12:00:00,883.83,902.05,35.15,10.98,4.13
2021-01-16 13:00:00,817.62,836.55,35.5,10.89,3.73
2021-01-16 14:00:00,676.67,696.28,35.18,11.25,3.4
2021-01-16 15:00:00,477.92,495.3,34.34,12.04,3.17
2021-01-16 16:00:00,260.33,265.2,32.36,18.54,1.95
2021-01-16 17:00:00,50.8,51.35,28.17,30.52,1.37
2021-01-16 18:00:00,0.0,0.0,25.53,33.31,1.51
2021-01-16 19:00:00,0.0,0.0,24.38,34.73,1.52
2021-01-16 20:00:00,0.0,0.0,23.49,36.11,1.46
2021-01-16 21:00:00,0.0,0.0,22.8,37.03,1.41
2021-01-16 22:00:00,0.0,0.0,22.17,37.52,1.4
2021-01-16 23:00:00,0.0,0.0,21.46,38.31,1.4
2021-01-17 00:00:00,0.0,0.0,20.52,39.84,1.44
2021-01-17 01:00:00,0.0,0.0,19.53,41.5,1.61
2021-01-17 02:00:00,0.0,0.0,18.67,43.71,1.91
2021-01-17 03:00:00,0.0,0.0,17.82,47.35,2.16
2021-01-17 04:00:00,0.0,0.0,16.96,52.06,2.28
2021-01-17 05:00:00,0.0,0.0,16.22,56.91,2.37
2021-01-17 06:00:00,11.48,11.48,16.07,59.92,2.88
2021-01-17 07:00:00,158.38,158.52,17.92,55.18,3.68
2021-01-17 08:00:00,336.83,337.1,21.42,45.85,2.96
2021-01-17 09:00:00,539.4,539.85,26.74,29.88,3.59
2021-01-17 10:00:00,693.8,694.33,31.87,16.88,5.08
2021-01-17 11:00:00,794.6,794.97,34.35,12.92,5.18
2021-01-17 12:00:00,851.47,851.65,35.71,11.67,4.94
2021-01-17 13:00:00,786.92,786.92,36.17,11.4,4.66
2021-01-17 14:00:00,650.95,651.12,35.99,11.85,4.38
2021-01-17 15:00:00,454.25,454.52,35.25,12.95,4.06
2021-01-17 16:00:00,231.73,231.98,33.51,17.13,2.78
2021-01-17 17:00:00,49.38,49.45,28.85,32.43,1.32
2021-01-17 18:00:00,0.0,0.0,26.78,37.24,1.27
2021-01-17 19:00:00,0.0,0.0,26.19,39.8,1.17
2021-01-17 20:00:00,0.0,0.0,25.77,42.26,1.07
2021-01-17 21:00:00,0.0,0.0,25.55,43.94,0.97
2021-01-17 22:00:00,0.0,0.0,25.4,43.99,0.84
2021-01-17 23:00:00,0.0,0.0,25.11,44.85,0.61
2021-01-18 00:00:00,0.0,0.0,24.36,47.41,0.53
2021-01-18 01:00:00,0.0,0.0,22.54,52.72,0.9
2021-01-18 02:00:00,0.0,0.0,20.67,56.97,1.07
2021-01-18 03:00:00,0.0,0.0,19.55,58.29,1.23
2021-01-18 04:00:00,0.0,0.0,18.68,59.07,1.34
2021-01-18 05:00:00,0.0,0.0,17.92,60.36,1.41
2021-01-18 06:00:00,11.55,11.57,17.85,60.2,1.68
2021-01-18 07:00:00,159.07,159.32,20.18,51.15,3.02
2021-01-18 08:00:00,343.55,343.83,23.5,42.39,2.62
2021-01-18 09:00:00,567.59,581.22,28.58,27.54,2.68
2021-01-18 10:00:00,711.25,711.35,32.63,18.62,3.07
2021-01-18 11:00:00,797.0,797.17,34.61,15.68,3.56
2021-01-18 12:00:00,874.85,875.08,35.62,14.49,3.73
