,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2020-01-06 16:00:00,158.6,162.57,29.87,35.42,2.1
2020-01-06 17:00:00,27.23,27.3,26.22,51.13,1.44
2020-01-06 18:00:00,0.0,0.0,24.26,55.06,1.58
2020-01-06 19:00:00,0.0,0.0,23.44,56.47,1.63
2020-01-06 20:00:00,0.0,0.0,22.75,58.16,1.55
2020-01-06 21:00:00,0.0,0.0,22.21,59.88,1.4
2020-01-06 22:00:00,0.0,0.0,21.8,61.34,1.28
2020-01-06 23:00:00,0.0,0.0,21.41,62.43,1.22
2020-01-07 00:00:00,0.0,0.0,20.98,63.51,1.2
2020-01-07 01:00:00,0.0,0.0,20.48,64.67,1.23
2020-01-07 02:00:00,0.0,0.0,19.99,65.75,1.34
2020-01-07 03:00:00,0.0,0.0,19.52,66.94,1.5
2020-01-07 04:00:00,0.0,0.0,19.13,68.04,1.76
2020-01-07 05:00:00,0.0,0.0,18.75,69.49,1.99
2020-01-07 06:00:00,11.15,11.07,18.56,70.14,2.18
2020-01-07 07:00:00,108.97,109.15,19.75,63.93,2.88
2020-01-07 08:00:00,268.7,271.45,21.96,57.26,2.37
2020-01-07 09:00:00,450.6,455.52,25.6,44.16,2.96
2020-01-07 10:00:00,606.12,606.8,29.19,33.94,3.25
2020-01-07 11:00:00,698.42,699.22,31.65,29.7,2.85
2020-01-07 12:00:00,643.8,652.62,33.0,28.34,2.49
2020-01-07 13:00:00,569.25,589.28,33.69,27.79,2.34
2020-01-07 14:00:00,447.75,460.48,33.74,27.91,2.39
2020-01-07 15:00:00,285.33,292.8,33.14,29.14,2.54
2020-01-07 16:00:00,135.43,137.43,31.4,36.67,2.02
2020-01-07 17:00:00,23.98,24.08,27.79,51.48,1.56
2020-01-07 18:00:00,0.0,0.0,25.8,55.65,1.82
2020-01-07 19:00:00,0.0,0.0,24.84,58.27,1.88
2020-01-07 20:00:00,0.0,0.0,24.05,60.9,1.71
2020-01-07 21:00:00,0.0,0.0,23.44,63.13,1.51
2020-01-07 22:00:00,0.0,0.0,22.94,64.94,1.36
2020-01-07 23:00:00,0.0,0.0,22.49,66.5,1.26
2020-01-08 00:00:00,0.0,0.0,22.1,67.73,1.22
2020-01-08 01:00:00,0.0,0.0,21.76,68.65,1.26
2020-01-08 02:00:00,0.0,0.0,21.45,69.11,1.42
2020-01-08 03:00:00,0.0,0.0,21.13,69.61,1.64
2020-01-08 04:00:00,0.0,0.0,20.74,70.93,1.81
2020-01-08 05:00:00,0.0,0.0,20.34,72.99,1.84
2020-01-08 06:00:00,9.32,9.35,20.29,74.12,2.01
2020-01-08 07:00:00,111.7,112.43,21.38,69.86,2.78
2020-01-08 08:00:00,235.7,237.45,23.34,64.34,2.33
2020-01-08 09:00:00,399.42,401.98,26.87,51.1,2.67
2020-01-08 10:00:00,546.67,547.45,30.78,38.31,2.93
2020-01-08 11:00:00,626.25,627.65,32.92,33.35,2.44
2020-01-08 12:00:00,701.92,703.5,33.99,31.12,2.02
2020-01-08 13:00:00,640.75,642.03,34.48,29.93,1.92
2020-01-08 14:00:00,507.92,510.4,34.43,29.62,2.07
2020-01-08 15:00:00,336.83,339.4,33.66,31.31,2.16
2020-01-08 16:00:00,172.6,173.82,31.65,43.05,1.51
2020-01-08 17:00:00,28.77,28.88,28.6,54.16,1.47
2020-01-08 18:00:00,0.0,0.0,26.91,57.42,1.81
2020-01-08 19:00:00,0.0,0.0,26.0,59.94,2.08
2020-01-08 20:00:00,0.0,0.0,25.22,62.46,2.15
2020-01-08 21:00:00,0.0,0.0,24.57,64.58,2.03
2020-01-08 22:00:00,0.0,0.0,23.97,66.56,1.84
2020-01-08 23:00:00,0.0,0.0,23.41,68.43,1.64
2020-01-09 00:00:00,0.0,0.0,22.89,70.3,1.49
2020-01-09 01:00:00,0.0,0.0,22.37,72.23,1.41
2020-01-09 02:00:00,0.0,0.0,21.86,74.13,1.43
2020-01-09 03:00:00,0.0,0.0,21.4,75.82,1.54
2020-01-09 04:00:00,0.0,0.0,20.96,77.73,1.72
2020-01-09 05:00:00,0.0,0.0,20.56,79.78,1.87
2020-01-09 06:00:00,8.62,9.6,20.5,80.51,2.27
2020-01-09 07:00:00,89.85,94.57,21.75,75.16,3.01
2020-01-09 08:00:00,214.02,236.05,24.26,65.1,2.7
2020-01-09 09:00:00,371.7,408.38,28.41,46.92,3.61
2020-01-09 10:00:00,515.2,560.3,32.07,35.15,4.06
2020-01-09 11:00:00,614.05,657.97,33.94,31.09,3.92
2020-01-09 12:00:00,794.9,831.12,35.1,28.8,3.77
2020-01-09 13:00:00,734.67,763.3,35.64,27.76,3.64
2020-01-09 14:00:00,606.35,622.83,35.53,27.81,3.49
2020-01-09 15:00:00,414.4,414.9,34.69,29.36,3.2
2020-01-09 16:00:00,205.88,207.35,32.96,36.69,2.29
2020-01-09 17:00:00,36.47,36.6,29.66,50.2,1.71
2020-01-09 18:00:00,0.0,0.0,27.92,54.15,2.11
2020-01-09 19:00:00,0.0,0.0,27.11,56.2,2.44
2020-01-09 20:00:00,0.0,0.0,26.42,58.66,2.42
2020-01-09 21:00:00,0.0,0.0,25.86,60.89,2.28
2020-01-09 22:00:00,0.0,0.0,25.27,63.31,2.15
2020-01-09 23:00:00,0.0,0.0,24.66,65.75,2.0
2020-01-10 00:00:00,0.0,0.0,24.06,68.3,1.83
2020-01-10 01:00:00,0.0,0.0,23.44,71.03,1.71
2020-01-10 02:00:00,0.0,0.0,22.93,73.39,1.67
2020-01-10 03:00:00,0.0,0.0,22.46,75.63,1.67
2020-01-10 04:00:00,0.0,0.0,21.91,78.28,1.61
2020-01-10 05:00:00,0.0,0.0,21.29,81.27,1.45
2020-01-10 06:00:00,13.25,12.9,20.93,82.63,1.55
2020-01-10 07:00:00,128.65,139.65,22.06,75.56,2.25
2020-01-10 08:00:00,286.12,340.02,23.96,66.59,1.85
2020-01-10 09:00:00,452.23,542.85,26.85,54.48,2.11
2020-01-10 10:00:00,640.6,700.17,29.86,47.51,2.6
2020-01-10 11:00:00,706.42,788.78,32.1,42.83,2.61
2020-01-10 12:00:00,705.58,768.7,33.52,38.87,2.58
2020-01-10 13:00:00,665.45,701.58,34.25,36.12,2.74
2020-01-10 14:00:00,539.78,562.95,34.31,34.99,2.96
2020-01-10 15:00:00,363.8,374.08,33.71,35.92,3.01
2020-01-10 16:00:00,180.35,181.1,32.27,42.24,2.19
2020-01-10 17:00:00,32.45,32.53,29.36,58.62,1.19
2020-01-10 18:00:00,0.0,0.0,27.8,64.48,1.18
2020-01-10 19:00:00,0.0,0.0,27.18,67.66,1.14
2020-01-10 20:00:00,0.0,0.0,26.68,70.26,1.05
2020-01-10 21:00:00,0.0,0.0,26.27,72.28,0.94
2020-01-10 22:00:00,0.0,0.0,25.92,73.69,0.84
2020-01-10 23:00:00,0.0,0.0,25.63,74.35,0.78
2020-01-11 00:00:00,0.0,0.0,25.42,74.87,0.71
2020-01-11 01:00:00,0.0,0.0,25.2,75.67,0.5
2020-01-11 02:00:00,0.0,0.0,24.73,77.75,0.14
2020-01-11 03:00:00,0.0,0.0,23.94,80.79,0.28
2020-01-11 04:00:00,0.0,0.0,23.05,84.04,0.53
2020-01-11 05:00:00,0.0,0.0,22.32,85.79,0.7
2020-01-11 06:00:00,9.93,9.82,22.13,84.84,0.96
2020-01-11 07:00:00,99.47,99.62,23.52,75.24,1.94
2020-01-11 08:00:00,253.4,254.73,26.04,65.71,1.43
2020-01-11 09:00:00,402.58,408.3,29.4,54.99,0.58
2020-01-11 10:00:00,511.05,530.0,31.67,46.86,0.5
2020-01-11 11:00:00,591.58,617.58,33.17,41.54,0.87
2020-01-11 12:00:00,726.1,756.5,34.33,37.94,1.3
2020-01-11 13:00:00,667.53,689.95,34.75,36.27,1.65
2020-01-11 14:00:00,555.38,556.65,34.62,36.05,1.93
2020-01-11 15:00:00,342.15,342.58,33.94,37.19,2.09
2020-01-11 16:00:00,199.73,200.25,32.9,40.35,1.98
2020-01-11 17:00:00,34.92,34.92,30.43,55.7,1.05
2020-01-11 18:00:00,0.0,0.0,28.68,61.57,1.04
2020-01-11 19:00:00,0.0,0.0,27.9,63.63,1.05
2020-01-11 20:00:00,0.0,0.0,27.33,65.39,1.0
2020-01-11 21:00:00,0.0,0.0,26.97,66.01,0.94
2020-01-11 22:00:00,0.0,0.0,26.82,65.29,0.84
2020-01-11 23:00:00,0.0,0.0,26.76,64.08,0.75
2020-01-12 00:00:00,0.0,0.0,26.42,64.76,0.68
2020-01-12 01:00:00,0.0,0.0,25.93,66.99,0.6
2020-01-12 02:00:00,0.0,0.0,25.49,69.3,0.36
2020-01-12 03:00:00,0.0,0.0,24.82,72.46,0.23
2020-01-12 04:00:00,0.0,0.0,23.65,76.99,0.64
2020-01-12 05:00:00,0.0,0.0,22.8,79.79,0.88
2020-01-12 06:00:00,11.9,12.0,22.59,76.98,1.47
2020-01-12 07:00:00,132.25,137.15,23.78,65.56,2.45
2020-01-12 08:00:00,320.17,336.52,26.57,55.12,1.96
2020-01-12 09:00:00,514.1,516.65,30.03,45.51,1.55
2020-01-12 10:00:00,680.67,681.1,32.33,39.3,1.54
2020-01-12 11:00:00,768.78,769.03,33.94,35.01,1.76
2020-01-12 12:00:00,746.85,747.0,35.16,31.88,2.1
2020-01-12 13:00:00,684.25,684.28,35.75,29.89,2.47
2020-01-12 14:00:00,558.45,559.7,35.69,29.02,2.78
2020-01-12 15:00:00,377.95,379.62,34.97,29.43,3.05
2020-01-12 16:00:00,211.5,212.9,33.37,33.8,2.77
2020-01-12 17:00:00,36.12,36.4,30.15,45.99,2.01
2020-01-12 18:00:00,0.0,0.0,28.26,50.12,2.18
2020-01-12 19:00:00,0.0,0.0,27.16,51.96,2.05
2020-01-12 20:00:00,0.0,0.0,25.9,55.09,1.6
2020-01-12 21:00:00,0.0,0.0,25.05,57.19,1.3
2020-01-12 22:00:00,0.0,0.0,24.58,58.08,1.13
2020-01-12 23:00:00,0.0,0.0,24.25,58.37,1.07
2020-01-13 00:00:00,0.0,0.0,23.65,59.67,1.08
2020-01-13 01:00:00,0.0,0.0,22.88,61.07,1.23
2020-01-13 02:00:00,0.0,0.0,22.19,61.78,1.56
2020-01-13 03:00:00,0.0,0.0,21.52,63.32,1.84
2020-01-13 04:00:00,0.0,0.0,20.81,66.04,1.94
2020-01-13 05:00:00,0.0,0.0,20.23,68.69,2.09
2020-01-13 06:00:00,11.5,11.5,19.93,69.56,2.52
2020-01-13 07:00:00,147.1,147.18,20.76,65.51,3.1
2020-01-13 08:00:00,315.25,315.35,23.32,53.55,3.48
2020-01-13 09:00:00,517.88,518.03,26.63,38.96,4.41
2020-01-13 10:00:00,678.55,678.67,29.51,30.54,5.03
2020-01-13 11:00:00,774.53,774.62,32.04,25.19,5.38
2020-01-13 12:00:00,802.22,802.3,33.83,22.61,5.28
2020-01-13 13:00:00,739.78,739.83,34.62,22.04,4.91
2020-01-13 14:00:00,596.65,596.65,34.65,22.53,4.5
2020-01-13 15:00:00,411.67,412.27,33.98,24.0,4.12
2020-01-13 16:00:00,201.73,202.38,32.44,28.18,3.35
2020-01-13 17:00:00,40.03,40.2,28.55,43.48,1.79
2020-01-13 18:00:00,0.0,0.0,26.36,49.1,1.79
2020-01-13 19:00:00,0.0,0.0,25.63,50.77,1.78
2020-01-13 20:00:00,0.0,0.0,25.18,52.63,1.63
2020-01-13 21:00:00,0.0,0.0,24.74,54.74,1.53
2020-01-13 22:00:00,0.0,0.0,24.11,56.72,1.56
2020-01-13 23:00:00,0.0,0.0,23.23,58.74,1.81
2020-01-14 00:00:00,0.0,0.0,22.34,61.04,2.24
2020-01-14 01:00:00,0.0,0.0,21.36,63.54,2.78
2020-01-14 02:00:00,0.0,0.0,20.36,65.44,3.19
2020-01-14 03:00:00,0.0,0.0,19.44,66.65,3.37
2020-01-14 04:00:00,0.0,0.0,18.61,67.95,3.35
2020-01-14 05:00:00,0.0,0.0,17.86,69.5,3.13
2020-01-14 06:00:00,12.32,12.32,17.52,69.0,3.25
2020-01-14 07:00:00,162.15,162.23,18.86,61.87,3.55
2020-01-14 08:00:00,350.8,350.9,22.29,43.57,4.18
2020-01-14 09:00:00,561.4,561.47,25.92,28.26,5.3
2020-01-14 10:00:00,724.92,724.92,29.18,22.99,5.76
2020-01-14 11:00:00,823.17,823.17,31.4,21.67,5.31
2020-01-14 12:00:00,834.42,834.42,32.9,20.84,4.7
2020-01-14 13:00:00,771.08,771.08,33.71,20.41,4.15
2020-01-14 14:00:00,638.05,638.6,33.81,20.67,3.67
2020-01-14 15:00:00,445.33,446.2,33.24,21.86,3.23
2020-01-14 16:00:00,226.82,227.55,31.51,28.74,2.23
2020-01-14 17:00:00,46.2,46.35,27.49,45.7,1.4
2020-01-14 18:00:00,0.0,0.0,25.28,50.25,1.49
2020-01-14 19:00:00,0.0,0.0,24.29,52.41,1.51
2020-01-14 20:00:00,0.0,0.0,23.49,54.38,1.45
2020-01-14 21:00:00,0.0,0.0,22.88,55.75,1.37
2020-01-14 22:00:00,0.0,0.0,22.4,56.4,1.34
2020-01-14 23:00:00,0.0,0.0,21.86,57.12,1.38
2020-01-15 00:00:00,0.0,0.0,21.2,57.57,1.57
2020-01-15 01:00:00,0.0,0.0,20.61,57.33,2.02
2020-01-15 02:00:00,0.0,0.0,19.93,57.76,2.51
2020-01-15 03:00:00,0.0,0.0,18.93,59.75,2.58
2020-01-15 04:00:00,0.0,0.0,17.89,61.48,2.39
2020-01-15 05:00:00,0.0,0.0,17.05,62.01,2.37
2020-01-15 06:00:00,14.23,14.23,16.82,60.15,2.82
2020-01-15 07:00:00,182.8,183.5,18.45,52.15,3.61
2020-01-15 08:00:00,413.58,414.45,21.6,44.04,3.16
2020-01-15 09:00:00,631.85,632.4,26.32,28.25,4.68
2020-01-15 10:00:00,796.17,796.17,30.14,19.79,5.66
2020-01-15 11:00:00,881.58,888.65,32.8,16.62,5.74
2020-01-15 12:00:00,885.15,898.9,34.2,16.09,5.56
2020-01-15 13:00:00,812.97,833.8,34.62,16.45,5.36
2020-01-15 14:00:00,644.9,694.72,34.37,17.4,5.08
2020-01-15 15:00:00,470.48,495.23,33.75,18.79,4.63
2020-01-15 16:00:00,245.38,260.73,31.99,24.27,3.18
2020-01-15 17:00:00,49.33,50.58,27.64,41.41,1.56
2020-01-15 18:00:00,0.0,0.0,25.54,46.99,1.43
2020-01-15 19:00:00,0.0,0.0,25.0,48.71,1.34
2020-01-15 20:00:00,0.0,0.0,24.76,49.04,1.31
2020-01-15 21:00:00,0.0,0.0,24.35,49.8,1.31
2020-01-15 22:00:00,0.0,0.0,23.55,52.02,1.33
2020-01-15 23:00:00,0.0,0.0,22.62,54.55,1.42
2020-01-16 00:00:00,0.0,0.0,21.83,56.43,1.69
2020-01-16 01:00:00,0.0,0.0,21.19,58.54,2.05
2020-01-16 02:00:00,0.0,0.0,20.43,61.92,2.34
2020-01-16 03:00:00,0.0,0.0,19.51,66.62,2.39
2020-01-16 04:00:00,0.0,0.0,18.69,70.53,2.34
2020-01-16 05:00:00,0.0,0.0,18.05,72.88,2.4
2020-01-16 06:00:00,12.52,12.52,17.9,72.41,2.97
2020-01-16 07:00:00,164.9,164.95,19.42,64.56,3.83
2020-01-16 08:00:00,370.5,370.58,22.68,51.83,3.95
2020-01-16 09:00:00,524.12,534.92,27.23,33.46,5.62
2020-01-16 10:00:00,741.67,742.0,30.72,24.53,6.3
2020-01-16 11:00:00,834.55,835.17,33.49,20.04,6.23
2020-01-16 12:00:00,855.8,871.5,34.89,18.86,5.8
2020-01-16 13:00:00,766.17,806.7,35.5,18.59,5.37
2020-01-16 14:00:00,648.25,668.47,35.39,19.03,5.03
2020-01-16 15:00:00,462.65,471.2,34.6,20.22,4.72
2020-01-16 16:00:00,238.8,242.68,32.91,23.93,3.96
2020-01-16 17:00:00,47.2,47.38,28.4,39.21,2.09
2020-01-16 18:00:00,0.0,0.0,25.62,46.91,2.0
2020-01-16 19:00:00,0.0,0.0,24.47,49.87,1.94
2020-01-16 20:00:00,0.0,0.0,23.5,52.53,1.82
2020-01-16 21:00:00,0.0,0.0,22.7,54.35,1.76
2020-01-16 22:00:00,0.0,0.0,22.0,55.64,1.8
2020-01-16 23:00:00,0.0,0.0,21.3,57.25,1.84
2020-01-17 00:00:00,0.0,0.0,20.54,59.84,1.85
2020-01-17 01:00:00,0.0,0.0,19.71,63.52,1.83
2020-01-17 02:00:00,0.0,0.0,18.89,67.93,1.83
2020-01-17 03:00:00,0.0,0.0,18.23,71.93,2.06
2020-01-17 04:00:00,0.0,0.0,17.7,74.92,2.49
2020-01-17 05:00:00,0.0,0.0,17.1,77.76,2.63
2020-01-17 06:00:00,12.2,12.2,16.9,78.15,3.0
2020-01-17 07:00:00,156.2,156.23,18.57,69.57,3.54
2020-01-17 08:00:00,364.55,364.6,22.04,55.22,3.29
2020-01-17 09:00:00,576.38,576.4,26.76,34.19,4.9
2020-01-17 10:00:00,739.62,739.62,30.55,22.75,5.93
2020-01-17 11:00:00,776.61,797.25,32.83,19.06,5.69
2020-01-17 12:00:00,872.12,872.12,34.1,17.85,5.36
2020-01-17 13:00:00,811.0,811.0,34.52,17.68,5.13
2020-01-17 14:00:00,673.8,674.33,34.28,18.17,4.98
2020-01-17 15:00:00,476.77,477.6,33.47,19.34,4.87
2020-01-17 16:00:00,248.6,249.38,31.78,22.97,4.28
2020-01-17 17:00:00,49.5,49.38,27.48,36.9,2.38
2020-01-17 18:00:00,0.0,0.0,24.81,44.71,2.09
2020-01-17 19:00:00,0.0,0.0,23.76,47.86,1.88
2020-01-17 20:00:00,0.0,0.0,22.93,50.46,1.68
2020-01-17 21:00:00,0.0,0.0,22.22,52.28,1.6
2020-01-17 22:00:00,0.0,0.0,21.51,54.09,1.61
2020-01-17 23:00:00,0.0,0.0,20.77,56.27,1.74
2020-01-18 00:00:00,0.0,0.0,20.09,58.27,2.09
2020-01-18 01:00:00,0.0,0.0,19.39,60.35,2.58
2020-01-18 02:00:00,0.0,0.0,18.51,63.08,2.96
2020-01-18 03:00:00,0.0,0.0,17.58,65.69,3.16
2020-01-18 04:00:00,0.0,0.0,16.73,67.92,3.15
2020-01-18 05:00:00,0.0,0.0,15.98,69.62,3.03
2020-01-18 06:00:00,12.18,12.18,15.81,68.57,3.34
2020-01-18 07:00:00,150.9,152.15,17.43,60.62,3.75
2020-01-18 08:00:00,362.0,364.05,20.96,49.05,3.42
2020-01-18 09:00:00,581.28,582.7,26.4,29.21,4.77
2020-01-18 10:00:00,748.08,748.25,30.75,18.05,5.62
2020-01-18 11:00:00,809.1,847.95,32.81,16.31,4.83
2020-01-18 12:00:00,858.95,868.65,33.86,16.03,4.18
