,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2025-01-02 05:00:00,0.0,0.0,19.6,70.83,2.48
2025-01-02 06:00:00,14.77,14.8,19.3,73.19,2.85
2025-01-02 07:00:00,155.68,156.35,20.71,68.02,3.17
2025-01-02 08:00:00,335.62,336.8,24.18,54.7,3.25
2025-01-02 09:00:00,532.92,533.95,28.17,41.02,4.1
2025-01-02 10:00:00,689.62,690.7,32.13,28.48,4.89
2025-01-02 11:00:00,774.38,782.92,34.62,23.04,4.94
2025-01-02 12:00:00,724.12,774.3,35.98,21.03,4.57
2025-01-02 13:00:00,691.05,693.15,36.67,20.43,4.11
2025-01-02 14:00:00,516.55,559.7,36.75,20.81,3.67
2025-01-02 15:00:00,334.4,369.83,36.17,21.87,3.3
2025-01-02 16:00:00,154.82,167.8,34.64,25.91,2.48
2025-01-02 17:00:00,27.62,26.73,30.4,40.42,1.52
2025-01-02 18:00:00,0.0,0.0,28.18,44.71,1.88
2025-01-02 19:00:00,0.0,0.0,27.16,47.25,2.14
2025-01-02 20:00:00,0.0,0.0,26.18,50.61,2.1
2025-01-02 21:00:00,0.0,0.0,25.3,53.68,1.9
2025-01-02 22:00:00,0.0,0.0,24.53,55.95,1.7
2025-01-02 23:00:00,0.0,0.0,23.82,57.99,1.59
2025-01-03 00:00:00,0.0,0.0,23.1,60.44,1.54
2025-01-03 01:00:00,0.0,0.0,22.38,63.17,1.57
2025-01-03 02:00:00,0.0,0.0,21.75,65.74,1.77
2025-01-03 03:00:00,0.0,0.0,21.22,67.98,2.17
2025-01-03 04:00:00,0.0,0.0,20.7,70.33,2.59
2025-01-03 05:00:00,0.0,0.0,20.18,72.6,2.87
2025-01-03 06:00:00,13.35,13.32,19.89,73.5,3.27
2025-01-03 07:00:00,130.43,130.93,21.01,67.51,3.84
2025-01-03 08:00:00,316.12,318.35,24.03,52.22,4.08
2025-01-03 09:00:00,509.52,512.7,27.68,36.87,4.56
2025-01-03 10:00:00,661.83,665.35,31.17,26.37,5.13
2025-01-03 11:00:00,742.05,745.12,33.58,22.02,5.15
2025-01-03 12:00:00,763.4,765.97,34.94,20.17,4.96
2025-01-03 13:00:00,688.5,690.25,35.55,19.48,4.78
2025-01-03 14:00:00,546.5,547.33,35.48,19.57,4.59
2025-01-03 15:00:00,357.67,359.48,34.53,20.79,4.31
2025-01-03 16:00:00,180.77,182.0,32.89,24.34,3.52
2025-01-03 17:00:00,28.45,28.62,28.82,37.6,1.8
2025-01-03 18:00:00,0.0,0.0,26.4,44.54,1.64
2025-01-03 19:00:00,0.0,0.0,25.36,47.7,1.51
2025-01-03 20:00:00,0.0,0.0,24.53,50.26,1.38
2025-01-03 21:00:00,0.0,0.0,23.83,52.26,1.31
2025-01-03 22:00:00,0.0,0.0,23.12,54.25,1.28
2025-01-03 23:00:00,0.0,0.0,22.34,56.8,1.33
2025-01-04 00:00:00,0.0,0.0,21.6,59.46,1.53
2025-01-04 01:00:00,0.0,0.0,20.93,61.99,1.85
2025-01-04 02:00:00,0.0,0.0,20.23,64.76,2.11
2025-01-04 03:00:00,0.0,0.0,19.5,67.68,2.16
2025-01-04 04:00:00,0.0,0.0,18.81,70.54,2.15
2025-01-04 05:00:00,0.0,0.0,18.15,73.56,2.26
2025-01-04 06:00:00,13.32,13.35,17.86,74.89,2.78
2025-01-04 07:00:00,147.32,147.48,19.36,68.11,3.18
2025-01-04 08:00:00,312.58,312.85,23.01,52.24,3.17
2025-01-04 09:00:00,506.4,506.75,27.09,35.53,4.0
2025-01-04 10:00:00,662.25,662.58,30.74,24.99,4.53
2025-01-04 11:00:00,751.38,751.62,33.44,20.17,4.53
2025-01-04 12:00:00,799.95,800.15,34.75,18.74,4.34
2025-01-04 13:00:00,729.5,729.6,35.24,18.41,4.13
2025-01-04 14:00:00,585.45,585.58,35.07,18.8,3.95
2025-01-04 15:00:00,391.23,391.35,34.29,19.82,3.85
2025-01-04 16:00:00,185.65,185.73,32.62,23.18,3.23
2025-01-04 17:00:00,31.73,31.75,28.32,36.38,1.8
2025-01-04 18:00:00,0.0,0.0,25.92,41.95,1.8
2025-01-04 19:00:00,0.0,0.0,24.92,44.21,1.74
2025-01-04 20:00:00,0.0,0.0,24.08,46.42,1.61
2025-01-04 21:00:00,0.0,0.0,23.36,48.32,1.47
2025-01-04 22:00:00,0.0,0.0,22.73,49.73,1.44
2025-01-04 23:00:00,0.0,0.0,22.08,51.01,1.53
2025-01-05 00:00:00,0.0,0.0,21.47,52.24,1.78
2025-01-05 01:00:00,0.0,0.0,20.84,53.94,2.11
2025-01-05 02:00:00,0.0,0.0,20.09,56.46,2.29
2025-01-05 03:00:00,0.0,0.0,19.33,59.46,2.26
2025-01-05 04:00:00,0.0,0.0,18.59,62.88,2.06
2025-01-05 05:00:00,0.0,0.0,17.91,66.11,1.9
2025-01-05 06:00:00,14.18,14.18,17.74,67.27,2.21
2025-01-05 07:00:00,159.65,159.68,19.29,61.53,2.89
2025-01-05 08:00:00,350.48,350.5,22.37,52.06,2.27
2025-01-05 09:00:00,554.05,554.1,27.24,34.33,3.07
2025-01-05 10:00:00,712.5,712.55,31.81,21.45,4.28
2025-01-05 11:00:00,803.75,803.78,34.75,16.46,4.52
2025-01-05 12:00:00,829.1,829.1,35.95,15.33,4.32
2025-01-05 13:00:00,763.5,763.5,36.43,14.94,4.2
2025-01-05 14:00:00,623.5,623.62,36.32,15.12,4.14
2025-01-05 15:00:00,428.2,428.42,35.46,16.2,4.05
2025-01-05 16:00:00,208.73,208.93,33.62,20.1,3.31
2025-01-05 17:00:00,35.15,35.2,29.18,32.86,2.05
2025-01-05 18:00:00,0.0,0.0,26.85,38.96,2.19
2025-01-05 19:00:00,0.0,0.0,25.8,42.3,2.15
2025-01-05 20:00:00,0.0,0.0,24.72,45.44,1.93
2025-01-05 21:00:00,0.0,0.0,23.91,47.72,1.77
2025-01-05 22:00:00,0.0,0.0,23.11,50.3,1.65
2025-01-05 23:00:00,0.0,0.0,22.29,53.26,1.6
2025-01-06 00:00:00,0.0,0.0,21.45,56.73,1.61
2025-01-06 01:00:00,0.0,0.0,20.61,60.67,1.6
2025-01-06 02:00:00,0.0,0.0,19.81,64.82,1.58
2025-01-06 03:00:00,0.0,0.0,19.09,68.79,1.52
2025-01-06 04:00:00,0.0,0.0,18.4,72.82,1.47
2025-01-06 05:00:00,0.0,0.0,17.79,76.63,1.51
2025-01-06 06:00:00,14.48,14.5,17.79,77.37,1.99
2025-01-06 07:00:00,165.6,165.77,19.75,68.55,2.97
2025-01-06 08:00:00,366.02,366.33,23.15,54.42,2.58
2025-01-06 09:00:00,573.38,573.72,28.12,33.58,3.93
2025-01-06 10:00:00,730.72,731.05,32.61,20.65,4.97
2025-01-06 11:00:00,818.95,819.2,35.18,16.59,4.81
2025-01-06 12:00:00,804.5,804.62,36.09,15.89,4.49
2025-01-06 13:00:00,738.2,738.2,35.79,16.44,4.22
2025-01-06 14:00:00,599.8,599.8,35.05,17.61,3.98
2025-01-06 15:00:00,407.7,407.7,34.08,20.09,3.3
2025-01-06 16:00:00,196.65,196.68,31.65,29.48,1.92
2025-01-06 17:00:00,34.3,34.3,28.49,38.2,1.69
2025-01-06 18:00:00,0.0,0.0,26.67,43.34,1.72
2025-01-06 19:00:00,0.0,0.0,25.69,46.97,1.77
2025-01-06 20:00:00,0.0,0.0,24.95,49.82,1.84
2025-01-06 21:00:00,0.0,0.0,24.32,52.31,1.9
2025-01-06 22:00:00,0.0,0.0,23.69,55.2,1.9
2025-01-06 23:00:00,0.0,0.0,22.89,59.0,1.74
2025-01-07 00:00:00,0.0,0.0,22.11,62.86,1.49
2025-01-07 01:00:00,0.0,0.0,21.49,65.76,1.31
2025-01-07 02:00:00,0.0,0.0,21.03,67.88,1.26
2025-01-07 03:00:00,0.0,0.0,20.66,69.51,1.4
2025-01-07 04:00:00,0.0,0.0,20.3,70.95,1.75
2025-01-07 05:00:00,0.0,0.0,19.96,72.01,2.22
2025-01-07 06:00:00,14.18,14.2,19.85,71.66,2.81
2025-01-07 07:00:00,167.1,167.48,20.88,66.21,3.42
2025-01-07 08:00:00,359.98,360.52,22.72,58.48,2.98
2025-01-07 09:00:00,562.85,563.35,26.09,42.79,3.48
2025-01-07 10:00:00,719.65,720.0,30.6,26.45,4.39
2025-01-07 11:00:00,811.85,812.03,33.99,18.7,4.7
2025-01-07 12:00:00,830.78,830.78,35.57,16.51,4.62
2025-01-07 13:00:00,764.75,765.42,36.32,15.48,4.58
2025-01-07 14:00:00,624.08,625.25,36.31,15.32,4.59
2025-01-07 15:00:00,428.17,429.5,35.51,16.06,4.55
2025-01-07 16:00:00,209.6,210.52,33.34,20.09,3.71
2025-01-07 17:00:00,37.42,37.62,29.49,30.16,2.74
2025-01-07 18:00:00,0.0,0.0,27.57,36.44,3.4
2025-01-07 19:00:00,0.0,0.0,26.42,42.83,3.55
2025-01-07 20:00:00,0.0,0.0,25.52,48.39,3.2
2025-01-07 21:00:00,0.0,0.0,24.78,52.25,2.91
2025-01-07 22:00:00,0.0,0.0,24.09,55.4,2.86
2025-01-07 23:00:00,0.0,0.0,23.37,58.61,2.99
2025-01-08 00:00:00,0.0,0.0,22.62,62.12,2.96
2025-01-08 01:00:00,0.0,0.0,21.9,65.41,2.83
2025-01-08 02:00:00,0.0,0.0,21.24,68.46,2.73
2025-01-08 03:00:00,0.0,0.0,20.44,72.44,2.52
2025-01-08 04:00:00,0.0,0.0,19.53,77.22,2.29
2025-01-08 05:00:00,0.0,0.0,18.87,80.72,2.3
2025-01-08 06:00:00,13.05,13.05,18.6,81.85,2.62
2025-01-08 07:00:00,148.35,148.8,19.91,74.81,3.02
2025-01-08 08:00:00,326.55,327.88,23.06,59.54,2.8
2025-01-08 09:00:00,526.35,528.88,28.05,35.17,4.39
2025-01-08 10:00:00,684.4,688.08,32.3,22.31,5.52
2025-01-08 11:00:00,777.88,782.58,34.83,18.16,5.23
2025-01-08 12:00:00,794.12,799.78,36.23,16.5,4.74
2025-01-08 13:00:00,727.35,734.75,36.8,15.85,4.38
2025-01-08 14:00:00,588.45,594.62,36.69,15.96,4.23
2025-01-08 15:00:00,397.42,401.1,35.87,16.9,4.17
2025-01-08 16:00:00,206.75,208.1,34.12,20.07,3.77
2025-01-08 17:00:00,35.42,35.55,29.89,31.35,2.49
2025-01-08 18:00:00,0.0,0.0,27.31,38.79,2.9
2025-01-08 19:00:00,0.0,0.0,26.22,43.57,3.12
2025-01-08 20:00:00,0.0,0.0,25.14,48.32,2.81
2025-01-08 21:00:00,0.0,0.0,24.23,51.96,2.74
2025-01-08 22:00:00,0.0,0.0,23.4,55.32,2.99
2025-01-08 23:00:00,0.0,0.0,22.64,58.98,3.25
2025-01-09 00:00:00,0.0,0.0,21.8,63.45,3.13
2025-01-09 01:00:00,0.0,0.0,20.9,67.73,2.82
2025-01-09 02:00:00,0.0,0.0,20.13,71.01,2.66
2025-01-09 03:00:00,0.0,0.0,19.5,73.36,2.46
2025-01-09 04:00:00,0.0,0.0,18.66,76.17,1.96
2025-01-09 05:00:00,0.0,0.0,17.94,77.42,2.04
2025-01-09 06:00:00,12.75,12.75,17.96,74.27,3.13
2025-01-09 07:00:00,136.55,137.35,19.24,66.32,3.42
2025-01-09 08:00:00,332.7,336.02,22.33,51.7,3.51
2025-01-09 09:00:00,539.42,543.28,26.0,35.32,4.65
2025-01-09 10:00:00,702.35,705.75,29.41,23.64,5.12
2025-01-09 11:00:00,800.28,802.65,32.51,17.53,4.8
2025-01-09 12:00:00,850.88,852.08,34.4,15.28,4.17
2025-01-09 13:00:00,784.75,784.75,35.27,14.35,3.67
2025-01-09 14:00:00,640.22,640.4,35.38,14.09,3.49
2025-01-09 15:00:00,440.23,440.52,34.84,14.48,3.5
2025-01-09 16:00:00,217.57,217.9,33.27,16.93,3.38
2025-01-09 17:00:00,40.28,40.35,28.78,28.59,2.42
2025-01-09 18:00:00,0.0,0.0,26.55,34.78,3.57
2025-01-09 19:00:00,0.0,0.0,25.53,39.1,3.99
2025-01-09 20:00:00,0.0,0.0,24.57,42.87,3.56
2025-01-09 21:00:00,0.0,0.0,23.72,44.87,3.21
2025-01-09 22:00:00,0.0,0.0,22.82,46.18,3.09
2025-01-09 23:00:00,0.0,0.0,21.87,46.99,3.13
2025-01-10 00:00:00,0.0,0.0,20.78,48.48,3.15
2025-01-10 01:00:00,0.0,0.0,19.75,50.13,3.1
2025-01-10 02:00:00,0.0,0.0,18.92,51.91,3.13
2025-01-10 03:00:00,0.0,0.0,18.23,54.2,3.17
2025-01-10 04:00:00,0.0,0.0,17.65,56.46,3.18
2025-01-10 05:00:00,0.0,0.0,17.23,58.33,3.31
2025-01-10 06:00:00,13.73,13.82,16.94,59.52,3.45
2025-01-10 07:00:00,153.4,155.82,18.06,55.49,3.63
2025-01-10 08:00:00,360.02,375.85,21.12,44.52,3.76
2025-01-10 09:00:00,568.17,591.92,25.26,30.02,5.4
2025-01-10 10:00:00,737.78,758.08,28.63,21.75,6.01
2025-01-10 11:00:00,834.65,853.75,30.47,17.69,5.93
2025-01-10 12:00:00,864.38,864.62,30.87,17.24,5.45
2025-01-10 13:00:00,798.4,798.42,30.92,17.53,5.15
2025-01-10 14:00:00,656.08,656.15,30.78,18.19,5.0
2025-01-10 15:00:00,455.7,455.77,30.49,19.36,4.9
2025-01-10 16:00:00,228.0,228.05,29.37,22.24,4.45
2025-01-10 17:00:00,42.65,42.67,25.95,33.13,2.51
2025-01-10 18:00:00,0.0,0.0,23.43,42.32,2.26
2025-01-10 19:00:00,0.0,0.0,22.54,46.15,2.26
2025-01-10 20:00:00,0.0,0.0,21.78,49.34,2.1
2025-01-10 21:00:00,0.0,0.0,21.05,52.12,2.03
2025-01-10 22:00:00,0.0,0.0,20.34,54.84,2.06
2025-01-10 23:00:00,0.0,0.0,19.75,56.93,2.31
2025-01-11 00:00:00,0.0,0.0,19.16,58.73,2.75
2025-01-11 01:00:00,0.0,0.0,18.39,61.36,3.05
2025-01-11 02:00:00,0.0,0.0,17.54,64.54,3.17
2025-01-11 03:00:00,0.0,0.0,16.66,67.57,3.07
2025-01-11 04:00:00,0.0,0.0,15.83,69.78,2.87
2025-01-11 05:00:00,0.0,0.0,15.32,70.05,2.96
2025-01-11 06:00:00,14.05,14.05,15.19,68.85,3.29
2025-01-11 07:00:00,173.48,173.7,16.52,62.18,3.44
2025-01-11 08:00:00,386.55,387.0,19.87,47.47,3.65
2025-01-11 09:00:00,600.65,601.17,24.63,29.58,5.59
2025-01-11 10:00:00,763.6,764.1,28.46,21.91,6.24
2025-01-11 11:00:00,856.58,856.95,31.38,17.4,6.18
2025-01-11 12:00:00,867.83,868.03,32.74,15.74,5.22
2025-01-11 13:00:00,799.5,799.5,33.14,15.45,4.14
2025-01-11 14:00:00,655.0,656.35,33.35,15.44,3.4
2025-01-11 15:00:00,452.9,455.02,33.08,16.02,3.14
2025-01-11 16:00:00,225.3,227.05,31.07,22.65,2.25
2025-01-11 17:00:00,41.03,41.22,27.08,34.42,1.75
2025-01-11 18:00:00,0.0,0.0,25.38,38.63,2.28
2025-01-11 19:00:00,0.0,0.0,24.62,41.9,2.67
2025-01-11 20:00:00,0.0,0.0,23.86,45.02,2.73
2025-01-11 21:00:00,0.0,0.0,23.02,47.94,2.32
2025-01-11 22:00:00,0.0,0.0,22.35,50.28,1.93
2025-01-11 23:00:00,0.0,0.0,21.7,52.3,1.85
2025-01-12 00:00:00,0.0,0.0,21.16,53.9,2.13
2025-01-12 01:00:00,0.0,0.0,20.64,55.81,2.81
2025-01-12 02:00:00,0.0,0.0,19.86,59.55,3.15
2025-01-12 03:00:00,0.0,0.0,19.0,63.82,3.15
2025-01-12 04:00:00,0.0,0.0,18.13,67.62,3.04
2025-01-12 05:00:00,0.0,0.0,17.09,71.58,2.54
2025-01-12 06:00:00,12.07,12.12,16.51,72.73,2.47
2025-01-12 07:00:00,147.4,148.2,18.14,63.99,3.08
2025-01-12 08:00:00,317.27,318.5,21.84,47.83,3.22
2025-01-12 09:00:00,513.83,514.97,26.7,28.08,5.0
2025-01-12 10:00:00,678.62,678.85,30.68,18.07,5.16
2025-01-12 11:00:00,776.12,776.38,32.83,15.44,4.43
2025-01-12 12:00:00,792.97,793.0,34.08,14.35,4.05
2025-01-12 13:00:00,724.4,725.12,34.65,14.0,3.89
2025-01-12 14:00:00,582.75,583.95,34.58,14.13,3.75
2025-01-12 15:00:00,386.7,388.2,33.94,14.81,3.76
2025-01-12 16:00:00,195.02,197.18,32.15,17.8,3.31
2025-01-12 17:00:00,36.38,36.2,28.13,29.16,2.06
2025-01-12 18:00:00,0.0,0.0,25.94,34.52,2.32
2025-01-12 19:00:00,0.0,0.0,25.09,36.69,2.66
2025-01-12 20:00:00,0.0,0.0,24.37,38.74,2.59
2025-01-12 21:00:00,0.0,0.0,23.53,41.02,2.33
2025-01-12 22:00:00,0.0,0.0,22.63,43.7,2.13
2025-01-12 23:00:00,0.0,0.0,21.75,46.99,2.1
2025-01-13 00:00:00,0.0,0.0,21.11,49.79,2.47
2025-01-13 01:00:00,0.0,0.0,20.45,52.74,3.05
2025-01-13 02:00:00,0.0,0.0,19.46,56.96,3.14
2025-01-13 03:00:00,0.0,0.0,18.53,61.01,2.94
2025-01-13 04:00:00,0.0,0.0,17.77,64.8,2.61
2025-01-13 05:00:00,0.0,0.0,17.1,68.05,2.45
2025-01-13 06:00:00,11.8,11.82,16.77,69.22,2.69
2025-01-13 07:00:00,150.18,150.38,17.82,64.21,2.86
2025-01-13 08:00:00,330.6,330.88,21.11,48.5,3.18
2025-01-13 09:00:00,533.65,533.83,25.37,32.06,4.36
2025-01-13 10:00:00,701.15,701.92,29.38,20.88,4.78
2025-01-13 11:00:00,799.15,800.25,32.11,16.42,3.91
2025-01-13 12:00:00,833.95,835.12,33.73,14.76,3.02
2025-01-13 13:00:00,760.28,770.47,34.53,14.02,2.49
2025-01-13 14:00:00,623.62,631.75,34.66,13.88,2.39
2025-01-13 15:00:00,431.83,436.62,34.17,14.34,2.5
2025-01-13 16:00:00,216.48,218.27,32.79,16.7,2.38
2025-01-13 17:00:00,42.0,42.2,28.12,31.87,1.44
2025-01-13 18:00:00,0.0,0.0,25.41,36.54,1.79
2025-01-13 19:00:00,0.0,0.0,24.28,39.17,2.04
2025-01-13 20:00:00,0.0,0.0,23.33,41.83,2.06
2025-01-13 21:00:00,0.0,0.0,22.53,44.21,1.9
2025-01-13 22:00:00,0.0,0.0,21.88,45.79,1.72
2025-01-13 23:00:00,0.0,0.0,21.4,46.64,1.61
2025-01-14 00:00:00,0.0,0.0,20.89,47.14,1.59
2025-01-14 01:00:00,0.0,0.0,20.31,47.51,1.74
2025-01-14 02:00:00,0.0,0.0,19.65,48.37,2.08
2025-01-14 03:00:00,0.0,0.0,18.85,50.47,2.57
2025-01-14 04:00:00,0.0,0.0,17.97,53.64,2.8
2025-01-14 05:00:00,0.0,0.0,17.16,57.21,2.64
2025-01-14 06:00:00,12.12,12.2,16.88,58.69,2.85
2025-01-14 07:00:00,158.7,159.73,18.42,53.74,3.13
2025-01-14 08:00:00,346.92,348.9,22.01,43.96,2.73
2025-01-14 09:00:00,553.7,556.42,27.54,25.52,4.19
2025-01-14 10:00:00,716.0,718.85,31.89,16.78,4.19
2025-01-14 11:00:00,810.78,813.28,34.1,14.84,3.23
2025-01-14 12:00:00,830.12,831.92,35.27,14.17,2.73
2025-01-14 13:00:00,763.88,764.83,35.74,14.06,2.7
2025-01-14 14:00:00,622.75,622.92,35.63,14.3,2.71
2025-01-14 15:00:00,427.3,427.45,34.97,14.97,2.67
2025-01-14 16:00:00,210.52,210.62,33.57,17.16,2.39
2025-01-14 17:00:00,42.62,42.62,29.04,31.75,1.33
2025-01-14 18:00:00,0.0,0.0,26.36,35.05,1.57
2025-01-14 19:00:00,0.0,0.0,25.26,36.17,1.73
2025-01-14 20:00:00,0.0,0.0,24.49,37.28,1.8
2025-01-14 21:00:00,0.0,0.0,23.71,38.92,1.71
2025-01-14 22:00:00,0.0,0.0,22.93,40.79,1.56
2025-01-14 23:00:00,0.0,0.0,22.14,42.43,1.52
2025-01-15 00:00:00,0.0,0.0,21.3,43.76,1.58
2025-01-15 01:00:00,0.0,0.0,20.49,44.79,1.74
2025-01-15 02:00:00,0.0,0.0,19.64,45.88,1.97
2025-01-15 03:00:00,0.0,0.0,18.8,47.55,2.18
2025-01-15 04:00:00,0.0,0.0,17.98,49.7,2.26
2025-01-15 05:00:00,0.0,0.0,17.16,52.28,2.24
2025-01-15 06:00:00,11.7,11.6,16.85,53.44,2.71
2025-01-15 07:00:00,136.23,137.95,18.42,48.67,3.24
2025-01-15 08:00:00,331.8,343.3,22.01,40.09,2.73
2025-01-15 09:00:00,540.58,541.88,27.49,24.53,4.05
2025-01-15 10:00:00,705.97,708.38,32.24,14.78,4.73
2025-01-15 11:00:00,806.28,806.47,34.79,12.11,3.86
2025-01-15 12:00:00,834.97,835.72,36.01,11.77,3.06
2025-01-15 13:00:00,771.83,771.95,36.58,11.83,2.55
2025-01-15 14:00:00,632.03,632.88,36.58,12.02,2.28
2025-01-15 15:00:00,435.95,437.23,35.97,12.51,2.41
2025-01-15 16:00:00,217.73,218.77,34.4,15.15,2.34
2025-01-15 17:00:00,44.22,44.47,29.54,27.43,1.68
2025-01-15 18:00:00,0.0,0.0,26.94,30.34,2.15
2025-01-15 19:00:00,0.0,0.0,25.78,32.24,2.38
2025-01-15 20:00:00,0.0,0.0,24.88,33.99,2.38
2025-01-15 21:00:00,0.0,0.0,23.93,36.26,2.13
2025-01-15 22:00:00,0.0,0.0,23.06,38.77,1.91
2025-01-15 23:00:00,0.0,0.0,22.32,41.82,1.74
2025-01-16 00:00:00,0.0,0.0,21.52,45.63,1.61
2025-01-16 01:00:00,0.0,0.0,21.01,48.84,1.54
2025-01-16 02:00:00,0.0,0.0,20.9,50.89,1.56
2025-01-16 03:00:00,0.0,0.0,20.67,52.99,1.64
2025-01-16 04:00:00,0.0,0.0,20.08,56.05,1.61
2025-01-16 05:00:00,0.0,0.0,19.57,58.71,1.55
2025-01-16 06:00:00,11.27,11.25,19.54,59.34,1.85
2025-01-16 07:00:00,143.65,144.55,21.4,53.32,2.81
2025-01-16 08:00:00,318.02,319.33,24.87,42.76,2.33
2025-01-16 09:00:00,517.67,518.22,29.47,29.42,2.77
2025-01-16 10:00:00,678.78,680.33,33.72,19.48,3.32
2025-01-16 11:00:00,777.22,777.42,35.71,16.35,3.56
2025-01-16 12:00:00,835.55,838.45,36.71,14.97,3.78
2025-01-16 13:00:00,772.15,772.88,36.97,14.6,3.9
2025-01-16 14:00:00,632.7,635.88,36.63,14.86,4.02
2025-01-16 15:00:00,437.38,441.83,35.88,15.64,4.16
2025-01-16 16:00:00,219.07,222.27,34.47,17.69,4.01
2025-01-16 17:00:00,43.45,43.33,30.92,26.32,2.44
2025-01-16 18:00:00,0.0,0.0,28.4,32.45,2.39
2025-01-16 19:00:00,0.0,0.0,27.43,34.67,2.46
2025-01-16 20:00:00,0.0,0.0,26.56,36.97,2.23
2025-01-16 21:00:00,0.0,0.0,25.89,38.52,2.16
2025-01-16 22:00:00,0.0,0.0,25.16,40.17,2.46
2025-01-16 23:00:00,0.0,0.0,24.33,42.37,3.35
2025-01-17 00:00:00,0.0,0.0,23.07,46.22,4.03
2025-01-17 01:00:00,0.0,0.0,21.91,48.91,4.09
2025-01-17 02:00:00,0.0,0.0,21.0,50.05,3.81
2025-01-17 03:00:00,0.0,0.0,20.21,50.81,3.44
2025-01-17 04:00:00,0.0,0.0,19.52,51.65,3.25
2025-01-17 05:00:00,0.0,0.0,18.88,52.46,3.2
2025-01-17 06:00:00,11.6,11.23,18.69,51.65,3.51
2025-01-17 07:00:00,126.72,137.12,20.4,44.95,4.05
2025-01-17 08:00:00,292.27,343.23,24.34,30.44,5.41
2025-01-17 09:00:00,468.6,551.47,28.3,21.49,6.57
2025-01-17 10:00:00,625.78,714.42,31.29,17.8,6.64
2025-01-17 11:00:00,699.5,811.6,33.7,15.31,6.45
2025-01-17 12:00:00,766.08,853.97,35.13,14.66,6.0
2025-01-17 13:00:00,709.47,790.3,35.54,15.03,5.47
2025-01-17 14:00:00,585.95,653.25,35.39,15.75,4.92
2025-01-17 15:00:00,418.15,458.08,34.87,16.64,4.42
2025-01-17 16:00:00,210.6,234.18,33.64,18.56,3.74
2025-01-17 17:00:00,43.4,46.4,29.94,28.44,1.85
2025-01-17 18:00:00,0.0,0.0,27.65,33.56,1.77
2025-01-17 19:00:00,0.0,0.0,27.06,34.73,1.83
2025-01-17 20:00:00,0.0,0.0,26.5,36.27,1.89
2025-01-17 21:00:00,0.0,0.0,26.01,37.78,2.28
2025-01-17 22:00:00,0.0,0.0,25.27,39.62,3.31
2025-01-17 23:00:00,0.0,0.0,23.83,43.61,3.74
2025-01-18 00:00:00,0.0,0.0,22.51,47.5,3.51
2025-01-18 01:00:00,0.0,0.0,21.49,50.47,3.21
2025-01-18 02:00:00,0.0,0.0,20.36,53.82,2.76
2025-01-18 03:00:00,0.0,0.0,19.55,55.7,2.79
2025-01-18 04:00:00,0.0,0.0,19.02,56.0,2.98
2025-01-18 05:00:00,0.0,0.0,18.54,55.87,3.09
2025-01-18 06:00:00,12.8,11.98,18.38,54.36,3.46
2025-01-18 07:00:00,148.05,153.55,20.0,47.48,3.87
2025-01-18 08:00:00,353.52,374.75,23.7,34.49,4.26
2025-01-18 09:00:00,563.95,587.15,28.05,21.75,5.5
2025-01-18 10:00:00,697.17,749.95,31.56,15.61,5.88
2025-01-18 11:00:00,772.8,842.6,34.28,12.94,5.68
2025-01-18 12:00:00,738.0,809.65,35.72,12.21,5.3
