,ghi_w_m2,ghi_clear_w_m2,temp_c,humidity_pct,wind_speed_ms
2022-01-02 15:00:00,428.45,456.75,31.72,22.64,3.94
2022-01-02 16:00:00,208.05,227.35,30.22,26.54,3.28
2022-01-02 17:00:00,33.4,35.33,26.44,41.14,2.02
2022-01-02 18:00:00,0.0,0.0,24.23,46.17,2.2
2022-01-02 19:00:00,0.0,0.0,23.35,47.27,2.33
2022-01-02 20:00:00,0.0,0.0,22.89,48.17,2.25
2022-01-02 21:00:00,0.0,0.0,22.24,50.53,2.02
2022-01-02 22:00:00,0.0,0.0,21.59,53.92,1.8
2022-01-02 23:00:00,0.0,0.0,21.06,57.52,1.66
2022-01-03 00:00:00,0.0,0.0,20.55,60.46,1.82
2022-01-03 01:00:00,0.0,0.0,20.11,61.43,2.52
2022-01-03 02:00:00,0.0,0.0,19.51,63.53,3.03
2022-01-03 03:00:00,0.0,0.0,18.9,65.92,3.36
2022-01-03 04:00:00,0.0,0.0,18.25,67.94,3.49
2022-01-03 05:00:00,0.0,0.0,17.77,68.42,3.51
2022-01-03 06:00:00,13.82,15.9,17.62,67.6,3.73
2022-01-03 07:00:00,115.68,162.52,18.91,61.88,3.96
2022-01-03 08:00:00,246.62,376.88,21.79,50.55,3.96
2022-01-03 09:00:00,374.75,577.67,25.29,37.39,5.1
2022-01-03 10:00:00,404.5,730.15,28.38,28.83,5.28
2022-01-03 11:00:00,400.65,815.28,30.52,25.25,4.8
2022-01-03 12:00:00,360.12,822.03,31.58,24.93,4.24
2022-01-03 13:00:00,375.62,750.33,31.92,25.57,3.69
2022-01-03 14:00:00,226.2,605.97,31.76,26.6,3.3
2022-01-03 15:00:00,91.22,408.9,31.05,28.39,3.0
2022-01-03 16:00:00,100.68,196.88,29.62,34.25,2.26
2022-01-03 17:00:00,20.77,30.52,26.6,50.55,1.34
2022-01-03 18:00:00,0.0,0.0,24.9,55.24,1.4
2022-01-03 19:00:00,0.0,0.0,24.11,57.13,1.45
2022-01-03 20:00:00,0.0,0.0,23.43,59.94,1.35
2022-01-03 21:00:00,0.0,0.0,22.85,62.77,1.18
2022-01-03 22:00:00,0.0,0.0,22.35,65.35,1.03
2022-01-03 23:00:00,0.0,0.0,21.81,67.14,1.02
2022-01-04 00:00:00,0.0,0.0,21.24,68.55,1.13
2022-01-04 01:00:00,0.0,0.0,20.71,69.55,1.37
2022-01-04 02:00:00,0.0,0.0,20.33,70.1,1.92
2022-01-04 03:00:00,0.0,0.0,19.81,71.83,2.71
2022-01-04 04:00:00,0.0,0.0,19.11,75.69,2.95
2022-01-04 05:00:00,0.0,0.0,18.46,79.62,3.01
2022-01-04 06:00:00,14.3,14.95,18.08,81.89,3.13
2022-01-04 07:00:00,135.62,159.38,19.37,75.46,3.33
2022-01-04 08:00:00,294.88,371.7,22.79,57.43,3.75
2022-01-04 09:00:00,468.67,573.95,26.73,43.18,3.89
2022-01-04 10:00:00,641.65,727.35,29.69,36.48,3.01
2022-01-04 11:00:00,719.8,809.7,31.33,33.43,2.24
2022-01-04 12:00:00,630.3,732.28,32.39,31.51,1.57
2022-01-04 13:00:00,589.35,664.15,32.84,30.66,1.25
2022-01-04 14:00:00,459.33,528.92,32.71,30.67,1.3
2022-01-04 15:00:00,302.25,352.02,32.35,31.13,1.48
2022-01-04 16:00:00,159.77,169.98,31.38,34.44,1.44
2022-01-04 17:00:00,28.42,27.27,28.83,52.05,0.82
2022-01-04 18:00:00,0.0,0.0,27.06,55.86,0.99
2022-01-04 19:00:00,0.0,0.0,26.06,57.91,1.05
2022-01-04 20:00:00,0.0,0.0,25.22,60.27,1.06
2022-01-04 21:00:00,0.0,0.0,24.42,62.77,1.07
2022-01-04 22:00:00,0.0,0.0,23.72,64.82,1.13
2022-01-04 23:00:00,0.0,0.0,23.27,66.31,1.21
2022-01-05 00:00:00,0.0,0.0,22.64,68.35,1.26
2022-01-05 01:00:00,0.0,0.0,22.03,70.31,1.34
2022-01-05 02:00:00,0.0,0.0,21.58,71.45,1.56
2022-01-05 03:00:00,0.0,0.0,21.16,72.06,1.89
2022-01-05 04:00:00,0.0,0.0,20.55,73.52,2.07
2022-01-05 05:00:00,0.0,0.0,19.88,75.96,2.08
2022-01-05 06:00:00,14.1,12.88,19.62,77.12,2.3
2022-01-05 07:00:00,133.43,139.12,20.91,71.02,2.91
2022-01-05 08:00:00,309.4,343.8,23.85,58.09,3.16
2022-01-05 09:00:00,508.52,544.25,27.54,43.49,3.75
2022-01-05 10:00:00,645.97,698.65,30.34,35.72,3.51
2022-01-05 11:00:00,787.53,789.15,32.0,32.57,3.23
2022-01-05 12:00:00,738.9,761.95,33.07,30.6,3.13
2022-01-05 13:00:00,673.0,688.4,33.26,30.09,2.96
2022-01-05 14:00:00,522.9,550.12,32.96,30.56,2.8
2022-01-05 15:00:00,345.95,362.42,32.23,32.06,2.67
2022-01-05 16:00:00,170.25,172.38,31.15,36.14,2.24
2022-01-05 17:00:00,29.62,27.27,28.31,52.79,1.2
2022-01-05 18:00:00,0.0,0.0,26.53,58.17,1.22
2022-01-05 19:00:00,0.0,0.0,25.77,59.7,1.27
2022-01-05 20:00:00,0.0,0.0,25.09,61.21,1.26
2022-01-05 21:00:00,0.0,0.0,24.47,62.59,1.22
2022-01-05 22:00:00,0.0,0.0,23.82,63.94,1.19
2022-01-05 23:00:00,0.0,0.0,23.13,65.46,1.19
2022-01-06 00:00:00,0.0,0.0,22.41,67.25,1.27
2022-01-06 01:00:00,0.0,0.0,21.72,68.64,1.5
2022-01-06 02:00:00,0.0,0.0,21.11,69.73,1.9
2022-01-06 03:00:00,0.0,0.0,20.5,70.97,2.35
2022-01-06 04:00:00,0.0,0.0,19.86,72.65,2.49
2022-01-06 05:00:00,0.0,0.0,19.33,73.93,2.47
2022-01-06 06:00:00,11.62,11.62,19.1,73.99,2.79
2022-01-06 07:00:00,143.02,143.07,20.29,68.18,3.36
2022-01-06 08:00:00,324.88,325.0,23.02,58.24,3.18
2022-01-06 09:00:00,471.65,471.8,27.21,42.44,4.24
2022-01-06 10:00:00,611.72,611.75,30.44,32.72,4.77
2022-01-06 11:00:00,678.7,678.85,32.14,29.08,4.55
2022-01-06 12:00:00,780.28,780.65,33.3,27.02,4.16
2022-01-06 13:00:00,710.9,711.17,33.83,26.08,3.69
2022-01-06 14:00:00,572.97,574.45,33.86,26.02,3.31
2022-01-06 15:00:00,388.9,390.42,33.44,26.78,3.0
2022-01-06 16:00:00,206.23,207.23,32.15,30.78,2.42
2022-01-06 17:00:00,33.17,33.3,28.39,48.98,1.26
2022-01-06 18:00:00,0.0,0.0,26.21,53.4,1.39
2022-01-06 19:00:00,0.0,0.0,25.39,54.71,1.47
2022-01-06 20:00:00,0.0,0.0,24.71,56.16,1.46
2022-01-06 21:00:00,0.0,0.0,24.16,57.47,1.42
2022-01-06 22:00:00,0.0,0.0,23.67,58.53,1.37
2022-01-06 23:00:00,0.0,0.0,23.23,59.58,1.32
2022-01-07 00:00:00,0.0,0.0,22.72,60.77,1.31
2022-01-07 01:00:00,0.0,0.0,22.09,62.21,1.37
2022-01-07 02:00:00,0.0,0.0,21.4,63.69,1.54
2022-01-07 03:00:00,0.0,0.0,20.71,65.6,1.79
2022-01-07 04:00:00,0.0,0.0,20.02,68.33,2.04
2022-01-07 05:00:00,0.0,0.0,19.39,71.58,2.19
2022-01-07 06:00:00,12.38,13.05,19.23,72.92,2.52
2022-01-07 07:00:00,135.05,143.55,20.89,66.23,3.22
2022-01-07 08:00:00,301.85,347.02,24.12,55.2,3.08
2022-01-07 09:00:00,483.77,551.12,28.57,39.14,4.26
2022-01-07 10:00:00,640.72,708.75,31.85,30.64,4.62
2022-01-07 11:00:00,750.55,799.4,33.44,28.3,4.44
2022-01-07 12:00:00,777.35,826.75,34.32,27.3,4.15
2022-01-07 13:00:00,700.55,757.53,34.7,26.93,3.83
2022-01-07 14:00:00,556.9,613.28,34.59,27.1,3.57
2022-01-07 15:00:00,369.15,410.55,33.86,28.31,3.38
2022-01-07 16:00:00,187.27,201.1,32.49,32.06,2.86
2022-01-07 17:00:00,30.85,32.15,28.89,48.0,1.54
2022-01-07 18:00:00,0.0,0.0,26.78,53.49,1.62
2022-01-07 19:00:00,0.0,0.0,25.99,55.07,1.68
2022-01-07 20:00:00,0.0,0.0,25.32,56.62,1.6
2022-01-07 21:00:00,0.0,0.0,24.75,57.97,1.49
2022-01-07 22:00:00,0.0,0.0,24.27,58.91,1.44
2022-01-07 23:00:00,0.0,0.0,23.79,59.59,1.44
2022-01-08 00:00:00,0.0,0.0,23.32,60.17,1.52
2022-01-08 01:00:00,0.0,0.0,22.83,60.53,1.73
2022-01-08 02:00:00,0.0,0.0,22.16,61.37,2.09
2022-01-08 03:00:00,0.0,0.0,21.35,63.56,2.45
2022-01-08 04:00:00,0.0,0.0,20.47,66.98,2.51
2022-01-08 05:00:00,0.0,0.0,19.71,70.1,2.48
2022-01-08 06:00:00,12.6,12.73,19.36,71.14,2.88
2022-01-08 07:00:00,138.07,140.0,20.55,65.49,3.34
2022-01-08 08:00:00,330.0,338.25,23.7,52.58,3.45
2022-01-08 09:00:00,533.08,538.47,27.68,37.02,4.56
2022-01-08 10:00:00,692.6,694.88,31.36,25.79,5.36
2022-01-08 11:00:00,779.03,780.9,33.41,22.19,5.37
2022-01-08 12:00:00,824.65,826.6,34.58,20.77,5.12
2022-01-08 13:00:00,763.47,763.62,35.06,20.48,4.75
2022-01-08 14:00:00,632.3,632.75,34.93,20.97,4.41
2022-01-08 15:00:00,436.45,436.73,34.24,22.13,4.14
2022-01-08 16:00:00,218.02,222.98,32.73,25.58,3.44
2022-01-08 17:00:00,38.42,38.88,28.72,40.56,1.79
2022-01-08 18:00:00,0.0,0.0,26.41,46.33,1.72
2022-01-08 19:00:00,0.0,0.0,25.63,47.61,1.7
2022-01-08 20:00:00,0.0,0.0,25.01,48.99,1.61
2022-01-08 21:00:00,0.0,0.0,24.52,50.3,1.55
2022-01-08 22:00:00,0.0,0.0,24.06,51.28,1.59
2022-01-08 23:00:00,0.0,0.0,23.59,51.44,1.83
2022-01-09 00:00:00,0.0,0.0,23.06,51.2,2.37
2022-01-09 01:00:00,0.0,0.0,22.16,52.33,3.09
2022-01-09 02:00:00,0.0,0.0,20.87,56.1,3.15
2022-01-09 03:00:00,0.0,0.0,19.66,60.11,2.96
2022-01-09 04:00:00,0.0,0.0,18.69,63.36,2.94
2022-01-09 05:00:00,0.0,0.0,17.88,66.23,2.93
2022-01-09 06:00:00,14.23,14.3,17.45,67.06,3.19
2022-01-09 07:00:00,163.57,164.82,18.88,60.48,3.46
2022-01-09 08:00:00,380.95,388.52,22.49,46.87,3.43
2022-01-09 09:00:00,598.7,599.5,27.3,26.97,5.04
2022-01-09 10:00:00,756.45,763.17,31.2,17.86,6.06
2022-01-09 11:00:00,848.05,855.92,33.31,16.46,5.69
2022-01-09 12:00:00,849.25,867.4,34.48,16.36,5.15
2022-01-09 13:00:00,793.12,803.1,34.96,16.82,4.66
2022-01-09 14:00:00,661.85,664.4,34.85,17.84,4.24
2022-01-09 15:00:00,453.98,466.67,34.22,19.29,3.93
2022-01-09 16:00:00,228.05,236.73,32.65,23.87,2.96
2022-01-09 17:00:00,39.92,41.35,28.49,40.78,1.5
2022-01-09 18:00:00,0.0,0.0,26.32,45.51,1.5
2022-01-09 19:00:00,0.0,0.0,25.58,46.63,1.52
2022-01-09 20:00:00,0.0,0.0,25.08,47.56,1.49
2022-01-09 21:00:00,0.0,0.0,24.67,48.73,1.45
2022-01-09 22:00:00,0.0,0.0,24.39,49.43,1.51
2022-01-09 23:00:00,0.0,0.0,23.91,49.68,1.75
2022-01-10 00:00:00,0.0,0.0,23.13,50.73,2.15
2022-01-10 01:00:00,0.0,0.0,22.36,52.79,2.7
2022-01-10 02:00:00,0.0,0.0,21.63,55.19,3.01
2022-01-10 03:00:00,0.0,0.0,20.98,57.25,3.01
2022-01-10 04:00:00,0.0,0.0,20.38,58.74,2.87
2022-01-10 05:00:00,0.0,0.0,19.55,61.37,2.61
2022-01-10 06:00:00,13.5,13.52,19.1,62.0,2.96
2022-01-10 07:00:00,174.73,175.52,20.51,55.41,3.48
2022-01-10 08:00:00,369.0,370.7,23.98,42.45,3.68
2022-01-10 09:00:00,580.95,583.4,28.01,29.56,4.81
2022-01-10 10:00:00,741.88,747.75,31.38,22.97,5.36
2022-01-10 11:00:00,837.17,837.75,33.06,21.16,5.1
2022-01-10 12:00:00,847.58,851.15,33.91,20.51,4.68
2022-01-10 13:00:00,765.53,785.55,34.19,20.52,4.31
2022-01-10 14:00:00,634.65,645.53,34.25,20.87,3.96
2022-01-10 15:00:00,420.05,447.77,33.72,22.0,3.72
2022-01-10 16:00:00,204.75,222.27,32.41,25.04,3.3
2022-01-10 17:00:00,38.3,38.8,28.9,37.96,2.04
2022-01-10 18:00:00,0.0,0.0,27.15,41.16,2.45
2022-01-10 19:00:00,0.0,0.0,26.55,41.05,2.72
2022-01-10 20:00:00,0.0,0.0,25.93,42.49,2.33
2022-01-10 21:00:00,0.0,0.0,25.44,44.83,1.82
2022-01-10 22:00:00,0.0,0.0,24.89,47.77,1.48
2022-01-10 23:00:00,0.0,0.0,23.91,50.57,1.35
2022-01-11 00:00:00,0.0,0.0,23.04,52.81,1.33
2022-01-11 01:00:00,0.0,0.0,22.11,55.13,1.42
2022-01-11 02:00:00,0.0,0.0,21.3,57.22,1.71
2022-01-11 03:00:00,0.0,0.0,20.58,60.07,2.15
2022-01-11 04:00:00,0.0,0.0,19.85,63.95,2.48
2022-01-11 05:00:00,0.0,0.0,19.07,68.38,2.49
2022-01-11 06:00:00,12.7,12.68,18.8,69.89,2.91
2022-01-11 07:00:00,147.75,148.02,20.4,62.73,3.64
2022-01-11 08:00:00,355.02,358.75,23.83,48.85,3.6
2022-01-11 09:00:00,558.83,565.85,28.23,31.76,4.44
2022-01-11 10:00:00,716.2,723.85,31.81,21.98,4.59
2022-01-11 11:00:00,809.17,814.08,33.66,19.46,4.16
2022-01-11 12:00:00,847.05,858.8,34.9,18.37,3.77
2022-01-11 13:00:00,772.3,788.58,35.45,18.1,3.4
2022-01-11 14:00:00,631.28,645.22,35.46,18.38,3.1
2022-01-11 15:00:00,383.55,446.25,34.95,19.18,2.82
2022-01-11 16:00:00,185.98,222.8,33.53,23.62,2.09
2022-01-11 17:00:00,38.65,40.15,29.8,42.99,1.05
2022-01-11 18:00:00,0.0,0.0,27.73,46.39,1.13
2022-01-11 19:00:00,0.0,0.0,26.85,47.74,1.15
2022-01-11 20:00:00,0.0,0.0,26.18,48.82,1.16
2022-01-11 21:00:00,0.0,0.0,25.63,49.78,1.18
2022-01-11 22:00:00,0.0,0.0,25.06,50.89,1.19
2022-01-11 23:00:00,0.0,0.0,24.48,52.61,1.18
2022-01-12 00:00:00,0.0,0.0,23.87,54.87,1.17
2022-01-12 01:00:00,0.0,0.0,22.99,57.23,1.24
2022-01-12 02:00:00,0.0,0.0,22.12,59.68,1.38
2022-01-12 03:00:00,0.0,0.0,21.28,62.71,1.43
2022-01-12 04:00:00,0.0,0.0,20.36,66.47,1.34
2022-01-12 05:00:00,0.0,0.0,19.48,70.17,1.2
2022-01-12 06:00:00,12.05,11.85,19.43,70.72,1.41
2022-01-12 07:00:00,138.43,140.18,21.47,60.36,2.68
2022-01-12 08:00:00,343.95,346.98,24.55,50.59,2.46
2022-01-12 09:00:00,517.22,545.25,29.1,35.69,2.86
2022-01-12 10:00:00,650.72,685.78,32.6,27.29,3.11
2022-01-12 11:00:00,742.38,759.55,34.35,24.37,3.0
2022-01-12 12:00:00,846.15,848.8,35.39,22.68,2.88
2022-01-12 13:00:00,770.12,785.58,35.9,21.68,2.79
2022-01-12 14:00:00,626.3,646.97,35.86,21.21,2.74
2022-01-12 15:00:00,415.92,450.85,35.33,21.34,2.75
2022-01-12 16:00:00,225.93,233.77,34.02,24.05,2.47
2022-01-12 17:00:00,41.9,42.5,30.02,41.92,1.28
2022-01-12 18:00:00,0.0,0.0,27.59,46.59,1.36
2022-01-12 19:00:00,0.0,0.0,26.52,48.16,1.39
2022-01-12 20:00:00,0.0,0.0,25.54,49.91,1.34
2022-01-12 21:00:00,0.0,0.0,24.86,51.23,1.25
2022-01-12 22:00:00,0.0,0.0,24.49,51.34,1.19
2022-01-12 23:00:00,0.0,0.0,24.19,50.9,1.19
2022-01-13 00:00:00,0.0,0.0,23.48,53.1,1.15
2022-01-13 01:00:00,0.0,0.0,22.36,55.58,1.21
2022-01-13 02:00:00,0.0,0.0,21.3,55.87,1.43
2022-01-13 03:00:00,0.0,0.0,20.19,55.97,1.66
2022-01-13 04:00:00,0.0,0.0,19.02,57.13,1.67
2022-01-13 05:00:00,0.0,0.0,17.92,59.16,1.54
2022-01-13 06:00:00,12.82,12.82,17.71,58.65,1.73
2022-01-13 07:00:00,173.93,174.43,19.96,47.12,3.01
2022-01-13 08:00:00,376.7,377.62,23.29,39.07,2.6
2022-01-13 09:00:00,589.75,590.38,27.93,25.07,3.56
2022-01-13 10:00:00,751.75,751.88,32.2,15.29,4.48
2022-01-13 11:00:00,845.22,845.67,34.61,12.39,4.49
2022-01-13 12:00:00,863.25,863.97,35.78,11.74,4.22
2022-01-13 13:00:00,780.28,801.03,36.24,11.62,3.94
2022-01-13 14:00:00,656.92,657.38,36.1,11.81,3.68
2022-01-13 15:00:00,457.58,457.98,35.36,12.57,3.47
2022-01-13 16:00:00,232.2,236.57,33.32,19.28,2.33
2022-01-13 17:00:00,42.58,43.0,28.71,35.08,1.43
2022-01-13 18:00:00,0.0,0.0,26.51,38.24,1.47
2022-01-13 19:00:00,0.0,0.0,25.65,39.5,1.46
2022-01-13 20:00:00,0.0,0.0,24.98,40.53,1.41
2022-01-13 21:00:00,0.0,0.0,24.54,41.26,1.38
2022-01-13 22:00:00,0.0,0.0,24.19,42.17,1.35
2022-01-13 23:00:00,0.0,0.0,23.5,43.78,1.36
2022-01-14 00:00:00,0.0,0.0,22.52,45.33,1.48
2022-01-14 01:00:00,0.0,0.0,21.5,46.18,1.79
2022-01-14 02:00:00,0.0,0.0,20.55,47.5,2.17
2022-01-14 03:00:00,0.0,0.0,19.64,50.04,2.39
2022-01-14 04:00:00,0.0,0.0,18.65,53.25,2.48
2022-01-14 05:00:00,0.0,0.0,17.92,55.31,2.74
2022-01-14 06:00:00,13.52,13.88,17.81,54.8,3.32
2022-01-14 07:00:00,162.82,180.05,19.67,47.58,4.05
2022-01-14 08:00:00,367.98,417.95,23.19,38.04,3.83
2022-01-14 09:00:00,577.17,636.55,27.77,25.27,5.28
2022-01-14 10:00:00,787.62,801.33,31.49,16.3,6.22
2022-01-14 11:00:00,891.6,894.05,33.63,13.1,6.01
2022-01-14 12:00:00,865.15,914.05,34.2,12.32,5.45
2022-01-14 13:00:00,775.05,844.03,34.19,12.29,4.82
2022-01-14 14:00:00,653.97,701.3,34.16,12.45,4.23
2022-01-14 15:00:00,468.48,498.33,33.7,13.13,3.66
2022-01-14 16:00:00,241.9,260.3,32.1,20.61,2.15
2022-01-14 17:00:00,47.45,49.12,28.29,37.21,1.21
2022-01-14 18:00:00,0.0,0.0,26.72,38.24,1.23
2022-01-14 19:00:00,0.0,0.0,26.33,37.91,1.21
2022-01-14 20:00:00,0.0,0.0,26.0,37.69,1.21
2022-01-14 21:00:00,0.0,0.0,25.68,37.84,1.2
2022-01-14 22:00:00,0.0,0.0,25.16,39.07,1.16
2022-01-14 23:00:00,0.0,0.0,23.89,43.68,1.16
2022-01-15 00:00:00,0.0,0.0,22.22,49.37,1.2
2022-01-15 01:00:00,0.0,0.0,20.9,51.71,1.43
2022-01-15 02:00:00,0.0,0.0,19.65,53.48,1.73
2022-01-15 03:00:00,0.0,0.0,18.41,55.68,1.89
2022-01-15 04:00:00,0.0,0.0,17.42,57.99,1.91
2022-01-15 05:00:00,0.0,0.0,16.6,60.95,1.86
2022-01-15 06:00:00,13.45,13.57,16.61,60.45,2.3
2022-01-15 07:00:00,144.75,173.85,18.92,50.42,3.42
2022-01-15 08:00:00,311.67,407.23,22.67,37.97,3.39
2022-01-15 09:00:00,492.33,625.33,27.05,24.26,4.56
2022-01-15 10:00:00,667.83,787.92,30.95,16.16,5.51
2022-01-15 11:00:00,741.08,879.78,33.34,13.49,5.44
2022-01-15 12:00:00,804.78,892.92,34.57,12.73,5.01
2022-01-15 13:00:00,668.47,826.35,35.11,12.51,4.68
2022-01-15 14:00:00,614.95,688.6,35.01,12.76,4.46
2022-01-15 15:00:00,431.95,489.35,34.42,13.56,4.25
2022-01-15 16:00:00,217.65,254.1,32.93,17.11,3.26
2022-01-15 17:00:00,46.75,49.53,28.45,34.2,1.52
2022-01-15 18:00:00,0.0,0.0,26.08,39.74,1.42
2022-01-15 19:00:00,0.0,0.0,25.34,41.26,1.37
2022-01-15 20:00:00,0.0,0.0,24.5,42.69,1.37
2022-01-15 21:00:00,0.0,0.0,23.43,44.61,1.49
2022-01-15 22:00:00,0.0,0.0,22.79,43.87,1.95
2022-01-15 23:00:00,0.0,0.0,22.04,43.29,2.53
2022-01-16 00:00:00,0.0,0.0,21.06,45.13,2.64
2022-01-16 01:00:00,0.0,0.0,20.31,46.91,2.54
2022-01-16 02:00:00,0.0,0.0,19.79,47.89,2.65
2022-01-16 03:00:00,0.0,0.0,19.06,49.61,2.7
2022-01-16 04:00:00,0.0,0.0,18.48,50.56,2.74
2022-01-16 05:00:00,0.0,0.0,17.88,51.68,2.69
2022-01-16 06:00:00,13.7,13.7,17.58,51.67,2.93
2022-01-16 07:00:00,171.77,176.1,19.14,45.61,3.56
2022-01-16 08:00:00,403.05,411.52,22.7,34.47,3.82
2022-01-16 09:00:00,620.0,628.4,26.91,21.52,5.22
2022-01-16 10:00:00,776.78,790.1,30.33,16.28,5.37
2022-01-16 11:00:00,860.92,882.03,32.5,14.34,4.96
2022-01-16 12:00:00,888.9,930.05,33.67,13.08,4.81
2022-01-16 13:00:00,830.95,866.28,34.09,12.32,4.85
2022-01-16 14:00:00,720.17,728.6,33.7,12.37,4.79
2022-01-16 15:00:00,525.95,526.6,32.78,13.03,4.6
2022-01-16 16:00:00,280.65,287.12,31.39,14.96,3.9
2022-01-16 17:00:00,58.35,60.15,27.46,29.26,1.79
2022-01-16 18:00:00,0.0,0.0,24.93,36.82,1.51
2022-01-16 19:00:00,0.0,0.0,24.1,38.56,1.44
2022-01-16 20:00:00,0.0,0.0,23.33,39.8,1.4
2022-01-16 21:00:00,0.0,0.0,22.67,41.14,1.37
2022-01-16 22:00:00,0.0,0.0,22.0,42.31,1.35
2022-01-16 23:00:00,0.0,0.0,21.36,43.29,1.4
2022-01-17 00:00:00,0.0,0.0,20.68,44.01,1.52
2022-01-17 01:00:00,0.0,0.0,19.96,44.84,1.67
2022-01-17 02:00:00,0.0,0.0,19.25,45.99,1.88
2022-01-17 03:00:00,0.0,0.0,18.35,47.82,2.06
2022-01-17 04:00:00,0.0,0.0,17.51,49.56,2.21
2022-01-17 05:00:00,0.0,0.0,16.55,52.27,2.21
2022-01-17 06:00:00,15.2,15.3,16.41,52.08,2.59
2022-01-17 07:00:00,184.5,196.88,18.83,43.12,3.75
2022-01-17 08:00:00,421.5,442.12,22.58,33.66,3.82
2022-01-17 09:00:00,648.72,662.88,26.91,23.84,5.06
2022-01-17 10:00:00,824.47,829.17,30.59,18.42,5.54
2022-01-17 11:00:00,906.4,924.3,32.95,15.56,5.03
2022-01-17 12:00:00,938.8,939.47,34.11,14.63,4.49
2022-01-17 13:00:00,872.35,872.47,34.63,14.34,4.07
2022-01-17 14:00:00,731.67,734.15,34.51,14.51,3.81
2022-01-17 15:00:00,527.85,531.47,33.72,15.44,3.65
2022-01-17 16:00:00,285.9,288.95,31.87,20.62,2.86
2022-01-17 17:00:00,61.9,62.72,27.57,34.15,1.93
2022-01-17 18:00:00,0.0,0.0,24.98,38.99,2.26
2022-01-17 19:00:00,0.0,0.0,23.87,41.02,2.59
2022-01-17 20:00:00,0.0,0.0,23.04,42.61,2.79
2022-01-17 21:00:00,0.0,0.0,22.2,44.03,2.84
2022-01-17 22:00:00,0.0,0.0,21.19,45.95,2.7
2022-01-17 23:00:00,0.0,0.0,20.27,48.01,2.71
2022-01-18 00:00:00,0.0,0.0,19.38,50.72,2.85
2022-01-18 01:00:00,0.0,0.0,18.48,54.07,2.99
2022-01-18 02:00:00,0.0,0.0,17.51,57.77,3.08
2022-01-18 03:00:00,0.0,0.0,16.57,61.06,3.08
2022-01-18 04:00:00,0.0,0.0,15.75,63.48,3.04
2022-01-18 05:00:00,0.0,0.0,15.08,64.74,2.99
2022-01-18 06:00:00,12.98,13.05,14.88,63.75,3.32
2022-01-18 07:00:00,165.43,167.27,16.63,55.6,3.89
2022-01-18 08:00:00,394.12,397.92,20.54,41.7,4.35
2022-01-18 09:00:00,612.08,613.88,25.12,27.0,6.21
2022-01-18 10:00:00,778.0,778.45,28.8,19.25,6.61
2022-01-18 11:00:00,872.62,873.0,31.01,16.83,5.82
2022-01-18 12:00:00,889.95,890.22,32.51,15.74,4.96
